"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/2017","5.425","5.480","5.480","5.410","427.29K","-0.46%"
"07/13/2017","5.450","5.440","5.500","5.435","883.30K","0.09%"
"07/12/2017","5.445","5.335","5.455","5.335","801.07K","1.40%"
"07/11/2017","5.370","5.385","5.410","5.350","756.23K","-0.56%"
"07/10/2017","5.400","5.350","5.435","5.290","427.62K","1.22%"
"07/07/2017","5.335","5.270","5.335","5.240","518.70K","1.52%"
"07/06/2017","5.255","5.330","5.330","5.170","769.51K","-0.66%"
"07/05/2017","5.290","5.300","5.340","5.255","369.67K","0.19%"
"07/04/2017","5.280","5.260","5.300","5.215","505.58K","0.48%"
"07/03/2017","5.255","5.250","5.340","5.235","596.10K","-0.28%"
"06/30/2017","5.270","5.100","5.330","5.090","665.94K","2.43%"
"06/29/2017","5.145","5.250","5.260","5.105","698.32K","-1.34%"
"06/28/2017","5.215","5.200","5.275","5.155","886.08K","-0.86%"
"06/27/2017","5.260","5.295","5.295","5.205","617.29K","-0.66%"
"06/26/2017","5.295","5.265","5.300","5.200","1.02M","1.34%"
"06/23/2017","5.225","5.470","5.470","5.190","1.02M","-4.39%"
"06/22/2017","5.465","5.370","5.465","5.260","1.14M","1.96%"
"06/21/2017","5.360","5.300","5.360","5.205","363.30K","1.04%"
"06/20/2017","5.305","5.240","5.320","5.230","389.73K","0.95%"
"06/19/2017","5.255","5.325","5.350","5.205","599.25K","-0.57%"
"06/16/2017","5.285","5.210","5.355","5.190","1.69M","2.42%"
"06/15/2017","5.160","5.285","5.285","5.085","1.11M","-2.27%"
"06/14/2017","5.280","5.290","5.300","5.230","660.65K","0.09%"
"06/13/2017","5.275","5.200","5.280","5.180","422.34K","1.93%"
"06/12/2017","5.175","5.250","5.275","5.135","485.57K","-1.99%"
"06/09/2017","5.280","5.250","5.320","5.225","455.66K","0.28%"
"06/08/2017","5.265","5.280","5.335","5.230","485.04K","-0.28%"
"06/07/2017","5.280","5.315","5.355","5.245","471.96K","-0.56%"
"06/06/2017","5.310","5.340","5.340","5.250","487.42K","-0.65%"
"06/05/2017","5.345","5.500","5.500","5.340","1.08M","-2.73%"
"06/02/2017","5.495","5.420","5.500","5.415","2.27M","1.76%"
"06/01/2017","5.400","5.185","5.400","5.185","913.04K","3.65%"
"05/31/2017","5.210","5.250","5.250","5.155","800.59K","-0.19%"
"05/30/2017","5.220","5.250","5.265","5.185","624.06K","-0.57%"
"05/29/2017","5.250","5.195","5.280","5.180","507.77K","0.48%"
"05/26/2017","5.225","5.260","5.270","5.170","651.98K","-0.85%"
"05/25/2017","5.270","5.240","5.285","5.195","1.71M","0.86%"
"05/24/2017","5.225","5.125","5.225","5.110","1.13M","1.46%"
"05/23/2017","5.150","5.130","5.200","5.115","915.01K","-0.39%"
"05/22/2017","5.170","5.080","5.220","5.050","2.06M","1.08%"
"05/19/2017","5.115","4.930","5.115","4.930","1.45M","4.07%"
"05/18/2017","4.915","4.950","4.965","4.855","1.09M","-0.81%"
"05/17/2017","4.955","5.010","5.085","4.930","990.30K","-2.65%"
"05/16/2017","5.090","5.100","5.100","5.035","891.54K","-0.20%"
"05/15/2017","5.100","4.945","5.140","4.935","1.36M","2.82%"
"05/12/2017","4.960","4.920","5.000","4.915","1.26M","0.81%"
"05/11/2017","4.920","4.850","5.030","4.825","1.97M","0.82%"
"05/10/2017","4.880","4.940","4.940","4.850","685.69K","-1.21%"
"05/09/2017","4.940","4.895","4.960","4.895","548.77K","0.82%"
"05/08/2017","4.900","4.970","4.985","4.870","755.25K","-0.81%"
"05/05/2017","4.940","4.855","4.995","4.805","1.82M","1.75%"
"05/04/2017","4.855","4.790","4.855","4.770","907.66K","1.46%"
"05/03/2017","4.785","4.800","4.810","4.755","533.53K","-1.14%"
"05/02/2017","4.840","4.750","4.840","4.740","951.57K","1.79%"
"04/28/2017","4.755","4.725","4.770","4.675","694.52K","0.96%"
"04/27/2017","4.710","4.780","4.780","4.675","497.10K","-0.95%"
"04/26/2017","4.755","4.710","4.760","4.645","1.03M","0.96%"
"04/25/2017","4.710","4.650","4.710","4.600","761.94K","1.51%"
"04/24/2017","4.640","4.590","4.680","4.565","1.48M","3.11%"
"04/21/2017","4.500","4.525","4.525","4.460","499.43K","-0.66%"
"04/20/2017","4.530","4.490","4.530","4.470","569.51K","0.00%"
"04/19/2017","4.530","4.480","4.530","4.450","591.84K","1.91%"
"04/18/2017","4.445","4.560","4.565","4.440","1.23M","-2.20%"
"04/13/2017","4.545","4.500","4.545","4.455","437.05K","0.78%"
"04/12/2017","4.510","4.520","4.555","4.495","691.10K","0.11%"
"04/11/2017","4.505","4.525","4.565","4.415","11.02M","0.00%"
"04/10/2017","4.505","4.620","4.630","4.500","564.51K","-2.28%"
"04/07/2017","4.610","4.530","4.610","4.515","918.22K","0.88%"
"04/06/2017","4.570","4.410","4.580","4.405","1.18M","2.58%"
"04/05/2017","4.455","4.400","4.475","4.375","717.99K","1.25%"
"04/04/2017","4.400","4.325","4.415","4.320","925.52K","0.92%"
"04/03/2017","4.360","4.425","4.480","4.360","1.07M","-1.36%"
"03/31/2017","4.420","4.380","4.420","4.360","607.35K","0.80%"
"03/30/2017","4.385","4.350","4.385","4.315","583.96K","1.27%"
"03/29/2017","4.330","4.360","4.365","4.300","894.90K","-0.12%"
"03/28/2017","4.335","4.350","4.360","4.300","930.15K","0.70%"
"03/27/2017","4.305","4.315","4.350","4.250","716.93K","0.23%"
"03/24/2017","4.295","4.255","4.300","4.240","1.10M","1.42%"
"03/23/2017","4.235","4.145","4.250","4.110","686.45K","3.17%"
"03/22/2017","4.105","4.190","4.190","4.105","806.02K","-1.79%"
"03/21/2017","4.180","4.230","4.265","4.180","1.20M","-0.59%"
"03/20/2017","4.205","4.265","4.265","4.205","427.34K","-1.06%"
"03/17/2017","4.250","4.275","4.275","4.190","1.14M","-0.23%"
"03/16/2017","4.260","4.275","4.295","4.220","1.03M","1.31%"
"03/15/2017","4.205","4.185","4.265","4.150","893.53K","0.96%"
"03/14/2017","4.165","4.230","4.250","4.165","1.19M","-1.54%"
"03/13/2017","4.230","4.295","4.315","4.230","926.67K","-1.74%"
"03/10/2017","4.305","4.310","4.355","4.290","1.47M","0.00%"
"03/09/2017","4.305","4.310","4.335","4.280","1.64M","-0.23%"
"03/08/2017","4.315","4.300","4.350","4.275","841.50K","0.00%"
"03/07/2017","4.315","4.380","4.385","4.305","792.00K","-1.60%"
"03/06/2017","4.385","4.395","4.410","4.370","870.56K","-0.23%"
"03/03/2017","4.395","4.390","4.425","4.370","626.18K","-0.68%"
"03/02/2017","4.425","4.390","4.425","4.345","688.04K","0.91%"
"03/01/2017","4.385","4.390","4.400","4.270","2.02M","-0.11%"
"02/28/2017","4.390","4.300","4.390","4.265","1.59M","2.45%"
"02/27/2017","4.285","4.355","4.355","4.260","488.03K","-0.81%"
"02/24/2017","4.320","4.340","4.370","4.270","1.14M","0.93%"
"02/23/2017","4.280","4.365","4.365","4.215","1.35M","-0.93%"
"02/22/2017","4.320","4.480","4.480","4.310","1.14M","-2.92%"
"02/21/2017","4.450","4.480","4.480","4.440","644.63K","-0.11%"
"02/20/2017","4.455","4.450","4.490","4.415","398.95K","0.34%"
"02/17/2017","4.440","4.485","4.485","4.400","377.14K","-0.22%"
"02/16/2017","4.450","4.420","4.475","4.395","618.27K","-0.22%"
"02/15/2017","4.460","4.490","4.490","4.430","784.36K","0.00%"
"02/14/2017","4.460","4.390","4.520","4.385","1.11M","1.25%"
"02/13/2017","4.405","4.350","4.415","4.335","782.57K","0.80%"
"02/10/2017","4.370","4.300","4.395","4.290","1.27M","1.75%"
"02/09/2017","4.295","4.230","4.305","4.175","687.18K","2.51%"
"02/08/2017","4.190","4.195","4.225","4.150","815.58K","-0.83%"
"02/07/2017","4.225","4.210","4.255","4.175","789.53K","1.32%"
"02/06/2017","4.170","4.280","4.295","4.160","649.52K","-2.11%"
"02/03/2017","4.260","4.150","4.280","4.150","846.22K","2.65%"
"02/02/2017","4.150","4.060","4.155","4.045","735.13K","1.72%"
"02/01/2017","4.080","4.170","4.170","4.055","639.34K","-0.24%"
"01/31/2017","4.090","4.100","4.150","4.075","819.46K","0.62%"
"01/30/2017","4.065","4.165","4.165","4.055","465.84K","-1.93%"
"01/27/2017","4.145","4.150","4.190","4.120","605.19K","0.36%"
"01/26/2017","4.130","4.130","4.200","4.100","738.05K","0.12%"
"01/25/2017","4.125","4.090","4.175","4.070","912.44K","1.35%"
"01/24/2017","4.070","4.050","4.095","4.040","407.61K","0.37%"
"01/23/2017","4.055","4.115","4.115","4.045","395.54K","-1.10%"
"01/20/2017","4.100","4.145","4.150","4.090","557.85K","-0.61%"
"01/19/2017","4.125","3.960","4.130","3.930","1.22M","3.90%"
"01/18/2017","3.970","4.065","4.075","3.970","640.00K","-2.34%"
"01/17/2017","4.065","4.015","4.085","4.010","1.12M","0.62%"
"01/16/2017","4.040","4.100","4.100","4.015","595.15K","-1.82%"
"01/13/2017","4.115","4.050","4.145","4.040","1.23M","0.98%"
"01/12/2017","4.075","4.050","4.090","4.005","1.11M","0.74%"
"01/11/2017","4.045","4.060","4.060","3.990","560.06K","0.37%"
"01/10/2017","4.030","4.100","4.100","3.980","1.13M","-1.10%"
"01/09/2017","4.075","4.000","4.090","3.970","752.87K","1.62%"
"01/06/2017","4.010","4.000","4.025","3.965","367.88K","0.50%"
"01/05/2017","3.990","3.950","4.025","3.910","863.78K","1.01%"
"01/04/2017","3.950","3.975","3.975","3.900","702.43K","-0.25%"
"01/03/2017","3.960","3.910","3.975","3.905","812.19K","0.13%"
"01/02/2017","3.955","3.845","3.965","3.835","461.11K","2.86%"
"12/30/2016","3.845","3.800","3.860","3.800","688.51K","0.65%"
"12/29/2016","3.820","3.810","3.830","3.780","721.83K","0.13%"
"12/28/2016","3.815","3.875","3.875","3.800","648.57K","-0.91%"
"12/27/2016","3.850","3.830","3.880","3.820","532.96K","0.39%"
"12/23/2016","3.835","3.830","3.865","3.795","484.58K","0.79%"
"12/22/2016","3.805","3.815","3.850","3.780","282.28K","-0.39%"
"12/21/2016","3.820","3.875","3.885","3.800","580.46K","-1.16%"
"12/20/2016","3.865","3.900","3.920","3.830","810.81K","-2.03%"
"12/19/2016","3.945","3.995","4.010","3.915","587.29K","-0.63%"
"12/16/2016","3.970","3.870","4.000","3.850","974.24K","2.85%"
"12/15/2016","3.860","3.725","3.865","3.710","723.76K","3.21%"
"12/14/2016","3.740","3.800","3.805","3.730","810.89K","-1.32%"
"12/13/2016","3.790","3.765","3.850","3.760","945.86K","0.53%"
"12/12/2016","3.770","3.830","3.830","3.750","363.97K","-0.92%"
"12/09/2016","3.805","3.855","3.870","3.770","386.40K","-0.26%"
"12/08/2016","3.815","3.850","3.885","3.815","370.99K","-0.39%"
"12/07/2016","3.830","3.740","3.830","3.720","731.04K","3.79%"
"12/06/2016","3.690","3.655","3.700","3.655","500.08K","1.10%"
"12/05/2016","3.650","3.600","3.665","3.600","453.96K","0.55%"
"12/02/2016","3.630","3.690","3.690","3.620","674.36K","-2.02%"
"12/01/2016","3.705","3.695","3.705","3.630","601.08K","1.23%"
"11/30/2016","3.660","3.695","3.695","3.640","488.40K","-0.27%"
"11/29/2016","3.670","3.675","3.705","3.630","473.29K","-0.14%"
"11/28/2016","3.675","3.650","3.700","3.600","814.26K","1.24%"
"11/25/2016","3.630","3.660","3.660","3.570","751.10K","-0.14%"
"11/24/2016","3.635","3.680","3.680","3.615","650.67K","-0.55%"
"11/23/2016","3.655","3.695","3.695","3.625","548.78K","-0.41%"
"11/22/2016","3.670","3.740","3.740","3.655","745.11K","-0.54%"
"11/21/2016","3.690","3.750","3.770","3.675","638.13K","-1.60%"
"11/18/2016","3.750","3.825","3.825","3.735","647.12K","-1.45%"
"11/17/2016","3.805","3.850","3.860","3.775","769.36K","-0.65%"
"11/16/2016","3.830","3.970","3.975","3.740","1.11M","-1.79%"
"11/15/2016","3.900","3.960","3.960","3.880","590.21K","0.00%"
"11/14/2016","3.900","3.985","3.985","3.785","1.31M","0.00%"
"11/11/2016","3.900","4.025","4.025","3.885","948.63K","-1.76%"
"11/10/2016","3.970","4.055","4.135","3.970","892.51K","-1.61%"
"11/09/2016","4.035","3.940","4.050","3.900","441.32K","-0.49%"
"11/08/2016","4.055","4.060","4.090","4.010","465.88K","-0.25%"
"11/07/2016","4.065","4.005","4.065","3.970","700.43K","2.78%"
"11/04/2016","3.955","4.000","4.000","3.910","530.84K","-0.75%"
"11/03/2016","3.985","3.990","4.050","3.950","414.78K","0.00%"
"11/02/2016","3.985","4.000","4.015","3.920","729.68K","-1.12%"
"11/01/2016","4.030","4.050","4.060","3.980","630.02K","0.12%"
"10/31/2016","4.025","4.030","4.035","3.975","818.97K","-0.62%"
"10/28/2016","4.050","4.060","4.060","3.990","502.64K","-0.37%"
"10/27/2016","4.065","4.080","4.100","4.020","382.27K","0.37%"
"10/26/2016","4.050","4.095","4.095","4.035","677.85K","-0.49%"
"10/25/2016","4.070","4.155","4.165","4.055","403.82K","-2.05%"
"10/24/2016","4.155","4.230","4.260","4.140","924.78K","-0.60%"
"10/21/2016","4.180","4.125","4.200","4.125","807.25K","1.33%"
"10/20/2016","4.125","4.100","4.130","4.050","1.05M","1.73%"
"10/19/2016","4.055","4.080","4.080","4.025","541.18K","-0.25%"
"10/18/2016","4.065","4.030","4.120","4.020","876.71K","1.88%"
"10/17/2016","3.990","3.980","4.010","3.960","688.52K","0.25%"
"10/14/2016","3.980","3.970","4.030","3.955","778.57K","0.76%"
"10/13/2016","3.950","3.960","3.960","3.865","1.18M","0.77%"
"10/12/2016","3.920","3.955","3.990","3.910","610.76K","-0.88%"
"10/11/2016","3.955","3.940","4.045","3.920","1.19M","0.00%"
"10/10/2016","3.955","4.000","4.000","3.900","723.82K","-0.13%"
"10/07/2016","3.960","4.045","4.065","3.910","1.19M","-1.98%"
"10/06/2016","4.040","4.155","4.155","4.030","892.79K","-1.70%"
"10/05/2016","4.110","4.125","4.165","4.105","440.68K","-0.96%"
"10/04/2016","4.150","4.170","4.210","4.135","566.64K","-0.60%"
"10/03/2016","4.175","4.115","4.230","4.080","1.06M","2.83%"
"09/30/2016","4.060","4.020","4.060","3.970","1.19M","0.00%"
"09/29/2016","4.060","4.105","4.140","4.045","700.02K","0.00%"
"09/28/2016","4.060","4.065","4.155","4.060","642.60K","0.00%"
"09/27/2016","4.060","4.115","4.115","4.025","516.97K","-0.73%"
"09/26/2016","4.090","4.160","4.160","4.070","967.75K","-2.15%"
"09/23/2016","4.180","4.170","4.215","4.160","368.86K","-0.83%"
"09/22/2016","4.215","4.185","4.235","4.140","633.96K","2.55%"
"09/21/2016","4.110","4.150","4.190","4.105","552.01K","-0.12%"
"09/20/2016","4.115","4.070","4.145","4.025","636.14K","0.98%"
"09/19/2016","4.075","4.070","4.120","4.050","687.07K","0.87%"
"09/16/2016","4.040","4.080","4.100","4.010","692.35K","-1.46%"
"09/15/2016","4.100","4.120","4.160","4.080","406.18K","-0.85%"
"09/14/2016","4.135","4.150","4.200","4.075","855.03K","-0.48%"
"09/13/2016","4.155","4.190","4.230","4.150","1.18M","-0.60%"
"09/12/2016","4.180","4.240","4.245","4.105","1.29M","-2.68%"
"09/09/2016","4.295","4.265","4.465","4.265","2.05M","0.82%"
"09/08/2016","4.260","4.130","4.280","4.130","1.39M","2.65%"
"09/07/2016","4.150","4.165","4.185","4.120","628.84K","-0.60%"
"09/06/2016","4.175","4.185","4.215","4.140","416.67K","0.72%"
"09/05/2016","4.145","4.200","4.230","4.145","400.79K","-1.07%"
"09/02/2016","4.190","4.150","4.190","4.090","597.71K","1.45%"
"09/01/2016","4.130","4.090","4.165","4.085","707.34K","1.47%"
"08/31/2016","4.070","4.120","4.170","4.030","805.38K","-0.25%"
"08/30/2016","4.080","4.050","4.110","4.045","501.65K","1.24%"
"08/29/2016","4.030","4.050","4.100","4.015","383.35K","-2.18%"
"08/26/2016","4.120","4.075","4.125","4.040","442.97K","1.10%"
"08/25/2016","4.075","4.105","4.135","4.065","710.04K","-0.12%"
"08/24/2016","4.080","4.100","4.145","4.050","684.94K","-0.12%"
"08/23/2016","4.085","4.065","4.095","4.015","394.08K","1.62%"
"08/22/2016","4.020","4.000","4.090","3.985","323.68K","-0.12%"
"08/19/2016","4.025","4.140","4.140","4.000","392.19K","-2.54%"
"08/18/2016","4.130","4.000","4.135","4.000","641.06K","3.25%"
"08/17/2016","4.000","4.065","4.070","3.960","1.50M","-1.23%"
"08/16/2016","4.050","4.020","4.060","3.970","617.96K","0.50%"
"08/15/2016","4.030","4.050","4.090","4.020","426.93K","-0.12%"
"08/12/2016","4.035","3.970","4.065","3.970","776.93K","0.12%"
"08/11/2016","4.030","4.050","4.050","3.970","621.10K","0.25%"
"08/10/2016","4.020","4.000","4.070","3.985","484.12K","-0.86%"
"08/09/2016","4.055","3.995","4.060","3.960","648.05K","2.01%"
"08/08/2016","3.975","3.920","4.000","3.915","820.53K","1.27%"
"08/05/2016","3.925","3.880","3.935","3.850","547.89K","1.68%"
"08/04/2016","3.860","3.800","3.900","3.800","948.15K","1.71%"
"08/03/2016","3.795","3.790","3.825","3.725","1.30M","-0.26%"
"08/02/2016","3.805","3.980","3.980","3.800","1.79M","-5.35%"
"08/01/2016","4.020","4.090","4.125","3.960","764.91K","-1.23%"
"07/29/2016","4.070","3.960","4.080","3.905","1.45M","4.49%"
"07/28/2016","3.895","3.995","4.035","3.875","1.02M","-3.83%"
"07/27/2016","4.050","3.915","4.050","3.895","1.32M","4.79%"
"07/26/2016","3.865","3.855","3.880","3.785","592.81K","0.91%"
"07/25/2016","3.830","3.855","3.880","3.785","609.78K","0.52%"
"07/22/2016","3.810","3.870","3.870","3.775","838.79K","-0.78%"
"07/21/2016","3.840","3.835","3.890","3.800","660.04K","-0.26%"
"07/20/2016","3.850","3.830","3.885","3.790","707.50K","0.79%"
"07/19/2016","3.820","3.830","3.880","3.790","584.92K","-0.39%"
"07/18/2016","3.835","3.790","3.895","3.765","1.06M","0.39%"
"07/15/2016","3.820","3.815","3.870","3.760","580.51K","-1.55%"
"07/14/2016","3.880","3.910","3.935","3.815","866.51K","-0.51%"
"07/13/2016","3.900","3.930","3.980","3.870","991.88K","-0.26%"
"07/12/2016","3.910","3.850","3.925","3.825","894.14K","2.22%"
"07/11/2016","3.825","3.765","3.840","3.720","1.31M","2.55%"
"07/08/2016","3.730","3.670","3.750","3.610","1.14M","2.05%"
"07/07/2016","3.655","3.560","3.715","3.560","1.40M","3.54%"
"07/06/2016","3.530","3.630","3.635","3.410","3.56M","-3.29%"
"07/05/2016","3.650","3.770","3.770","3.650","1.64M","-3.18%"
"07/04/2016","3.770","3.990","3.990","3.770","1.04M","-4.19%"
"07/01/2016","3.935","3.785","3.965","3.785","945.78K","4.10%"
"06/30/2016","3.780","3.900","3.900","3.760","1.41M","-2.83%"
"06/29/2016","3.890","3.720","3.890","3.585","2.57M","5.56%"
"06/28/2016","3.685","3.685","3.760","3.640","1.96M","1.80%"
"06/27/2016","3.620","4.020","4.075","3.580","2.97M","-8.93%"
"06/24/2016","3.975","3.890","4.040","3.800","2.81M","-11.47%"
"06/23/2016","4.490","4.330","4.490","4.175","2.29M","3.82%"
"06/22/2016","4.325","4.600","4.700","4.250","2.45M","-3.03%"
"06/21/2016","4.460","4.385","4.545","4.295","2.00M","1.71%"
"06/20/2016","4.385","4.400","4.400","4.280","699.07K","3.18%"
"06/17/2016","4.250","4.120","4.255","4.110","799.63K","3.91%"
"06/16/2016","4.090","4.110","4.140","4.050","850.51K","-2.04%"
"06/15/2016","4.175","4.205","4.215","4.135","937.39K","0.36%"
"06/14/2016","4.160","4.280","4.310","4.130","1.33M","-3.37%"
"06/13/2016","4.305","4.350","4.385","4.255","3.11M","-2.71%"
"06/10/2016","4.425","4.615","4.615","4.415","1.17M","-4.84%"
"06/09/2016","4.650","4.690","4.690","4.550","1.08M","-1.38%"
"06/08/2016","4.715","4.760","4.760","4.670","623.63K","-0.84%"
"06/07/2016","4.755","4.660","4.835","4.650","1.37M","2.37%"
"06/06/2016","4.645","4.655","4.735","4.540","1.08M","0.11%"
"06/03/2016","4.640","4.690","4.805","4.600","2.18M","-0.64%"
"06/02/2016","4.670","4.520","4.680","4.490","1.93M","3.89%"
"06/01/2016","4.495","4.600","4.600","4.440","722.29K","-1.64%"
"05/31/2016","4.570","4.510","4.595","4.490","957.06K","1.33%"
"05/30/2016","4.510","4.530","4.580","4.490","454.92K","-0.33%"
"05/27/2016","4.525","4.430","4.550","4.430","594.94K","0.44%"
"05/26/2016","4.505","4.515","4.530","4.475","727.11K","0.45%"
"05/25/2016","4.485","4.435","4.525","4.395","986.04K","2.16%"
"05/24/2016","4.390","4.265","4.410","4.250","1.24M","1.86%"
"05/23/2016","4.310","4.170","4.380","4.170","1.16M","2.62%"
"05/20/2016","4.200","4.140","4.210","4.090","645.92K","2.44%"
"05/19/2016","4.100","4.145","4.190","4.055","842.61K","-2.15%"
"05/18/2016","4.190","4.040","4.190","4.015","850.18K","3.58%"
"05/17/2016","4.045","4.100","4.140","4.000","770.98K","-0.61%"
"05/16/2016","4.070","4.080","4.090","4.010","632.97K","0.00%"
"05/13/2016","4.070","4.080","4.085","3.980","1.05M","-0.85%"
"05/12/2016","4.105","4.100","4.210","4.075","701.39K","-0.36%"
"05/11/2016","4.120","4.120","4.195","4.105","1.02M","-2.37%"
"05/10/2016","4.220","4.275","4.295","4.180","944.17K","-0.12%"
"05/09/2016","4.225","4.270","4.285","4.210","614.22K","-0.12%"
"05/06/2016","4.230","4.300","4.315","4.205","854.28K","-0.94%"
"05/05/2016","4.270","4.285","4.335","4.240","1.01M","1.18%"
"05/04/2016","4.220","4.115","4.280","4.100","1.42M","3.05%"
"05/03/2016","4.095","4.185","4.185","4.000","723.97K","-1.44%"
"05/02/2016","4.155","4.215","4.225","4.150","495.89K","-1.07%"
"04/29/2016","4.200","4.285","4.305","4.200","856.78K","-2.67%"
"04/28/2016","4.315","4.325","4.360","4.245","719.36K","-0.80%"
"04/27/2016","4.350","4.325","4.375","4.310","569.47K","0.46%"
"04/26/2016","4.330","4.325","4.390","4.260","569.40K","1.64%"
"04/25/2016","4.260","4.355","4.365","4.235","606.08K","-1.16%"
"04/22/2016","4.310","4.365","4.385","4.305","848.27K","-1.49%"
"04/21/2016","4.375","4.435","4.475","4.335","1.03M","-1.35%"
"04/20/2016","4.435","4.200","4.440","4.200","1.27M","4.48%"
"04/19/2016","4.245","4.200","4.245","4.175","1.13M","1.68%"
"04/18/2016","4.175","4.095","4.250","4.040","715.87K","0.85%"
"04/15/2016","4.140","4.180","4.180","4.120","694.21K","-0.96%"
"04/14/2016","4.180","4.180","4.195","4.135","688.17K","0.12%"
"04/13/2016","4.175","4.160","4.195","4.110","800.69K","2.58%"
"04/12/2016","4.070","3.980","4.110","3.925","1.46M","2.78%"
"04/11/2016","3.960","3.950","3.985","3.870","853.86K","0.76%"
"04/08/2016","3.930","3.795","3.945","3.790","775.44K","5.08%"
"04/07/2016","3.740","3.840","3.870","3.725","929.35K","-1.58%"
"04/06/2016","3.800","3.835","3.850","3.785","937.31K","-0.78%"
"04/05/2016","3.830","3.875","3.895","3.815","910.85K","-1.79%"
"04/04/2016","3.900","3.935","4.000","3.890","895.95K","-1.64%"
"04/01/2016","3.965","4.025","4.050","3.925","632.80K","-1.86%"
"03/31/2016","4.040","4.105","4.105","4.010","519.25K","-0.86%"
"03/30/2016","4.075","3.975","4.100","3.945","644.72K","4.49%"
"03/29/2016","3.900","3.960","4.010","3.885","1.35M","-1.52%"
"03/24/2016","3.960","4.020","4.055","3.950","852.62K","-2.22%"
"03/23/2016","4.050","4.115","4.140","4.035","659.94K","-0.74%"
"03/22/2016","4.080","4.215","4.215","4.080","1.36M","-3.77%"
"03/21/2016","4.240","4.315","4.360","4.220","679.27K","-1.62%"
"03/18/2016","4.310","4.120","4.310","4.120","746.85K","4.61%"
"03/17/2016","4.120","4.260","4.260","4.060","951.83K","-2.60%"
"03/16/2016","4.230","4.250","4.275","4.225","698.77K","-0.70%"
"03/15/2016","4.260","4.285","4.330","4.160","1.68M","-0.70%"
"03/14/2016","4.290","4.290","4.360","4.230","905.02K","0.70%"
"03/11/2016","4.260","4.180","4.280","4.175","1.57M","3.65%"
"03/10/2016","4.110","4.130","4.320","4.060","2.57M","0.37%"
"03/09/2016","4.095","4.100","4.140","4.070","977.20K","-0.61%"
"03/08/2016","4.120","4.200","4.200","4.115","952.46K","-2.37%"
"03/07/2016","4.220","4.225","4.250","4.160","446.47K","-0.71%"
"03/04/2016","4.250","4.270","4.270","4.175","627.53K","0.95%"
"03/03/2016","4.210","4.180","4.235","4.130","1.03M","0.48%"
"03/02/2016","4.190","4.275","4.385","4.130","1.30M","-1.76%"
"03/01/2016","4.265","4.140","4.265","4.075","1.79M","3.52%"
"02/29/2016","4.120","3.950","4.120","3.920","1.38M","3.39%"
"02/26/2016","3.985","3.950","4.000","3.850","1.93M","6.55%"
"02/25/2016","3.740","3.560","3.770","3.535","779.12K","3.46%"
"02/24/2016","3.615","3.700","3.750","3.615","1.33M","-2.56%"
"02/23/2016","3.710","3.770","3.800","3.700","951.66K","-1.59%"
"02/22/2016","3.770","3.740","3.820","3.715","925.88K","2.03%"
"02/19/2016","3.695","3.735","3.750","3.650","1.31M","-0.81%"
"02/18/2016","3.725","3.690","3.770","3.640","1.60M","1.92%"
"02/17/2016","3.655","3.460","3.705","3.420","1.79M","5.79%"
"02/16/2016","3.455","3.490","3.490","3.375","1.22M","1.17%"
"02/15/2016","3.415","3.440","3.535","3.415","2.07M","2.25%"
"02/12/2016","3.340","3.260","3.400","3.260","1.74M","1.83%"
"02/11/2016","3.280","3.420","3.420","3.265","3.47M","-5.88%"
"02/10/2016","3.485","3.295","3.585","3.265","1.87M","6.25%"
"02/09/2016","3.280","3.410","3.440","3.165","2.97M","-1.65%"
"02/08/2016","3.335","3.590","3.590","3.280","1.66M","-6.19%"
"02/05/2016","3.555","3.560","3.680","3.515","1.82M","-1.80%"
"02/04/2016","3.620","3.535","3.625","3.450","1.32M","3.87%"
"02/03/2016","3.485","3.690","3.690","3.410","1.64M","-4.78%"
"02/02/2016","3.660","3.865","3.890","3.625","796.00K","-5.30%"
"02/01/2016","3.865","3.870","3.900","3.815","1.02M","1.44%"
"01/29/2016","3.810","3.780","3.835","3.685","1.60M","1.46%"
"01/28/2016","3.755","3.850","3.880","3.710","892.42K","-2.85%"
"01/27/2016","3.865","3.910","3.910","3.795","939.92K","0.26%"
"01/26/2016","3.855","3.750","3.865","3.700","1.11M","1.31%"
"01/25/2016","3.805","3.910","3.915","3.795","979.65K","-1.30%"
"01/22/2016","3.855","3.780","3.965","3.740","2.05M","3.49%"
"01/21/2016","3.725","3.830","3.905","3.710","1.93M","-2.99%"
"01/20/2016","3.840","3.850","3.915","3.775","1.04M","-3.15%"
"01/19/2016","3.965","4.015","4.070","3.930","1.25M","-0.38%"
"01/18/2016","3.980","4.075","4.125","3.960","883.95K","-2.57%"
"01/15/2016","4.085","4.205","4.225","4.025","1.08M","-2.62%"
"01/14/2016","4.195","4.340","4.390","4.185","1.25M","-5.09%"
"01/13/2016","4.420","4.620","4.620","4.390","896.55K","-3.18%"
"01/12/2016","4.565","4.515","4.615","4.480","726.93K","1.67%"
"01/11/2016","4.490","4.480","4.560","4.445","470.25K","-0.77%"
"01/08/2016","4.525","4.605","4.630","4.505","731.02K","-1.09%"
"01/07/2016","4.575","4.540","4.600","4.480","762.12K","-1.82%"
"01/06/2016","4.660","4.810","4.810","4.630","1.12M","-3.82%"
"01/05/2016","4.845","4.930","4.945","4.785","701.79K","-1.12%"
