"Date","Price","Open","High","Low","Change %"
"11/05/1998","4.500","4.500","4.500","4.500","-1.16%"
"11/04/1998","4.553","4.553","4.553","4.553","1.38%"
"11/03/1998","4.491","4.491","4.491","4.491","1.86%"
"11/02/1998","4.409","4.409","4.409","4.409","2.49%"
"10/30/1998","4.302","4.302","4.302","4.302","0.21%"
"10/29/1998","4.293","4.293","4.293","4.293","0.96%"
"10/28/1998","4.252","4.252","4.252","4.252","2.48%"
"10/27/1998","4.149","4.149","4.149","4.149","1.97%"
"10/26/1998","4.069","4.069","4.069","4.069","4.63%"
"10/23/1998","3.889","3.889","3.889","3.889","3.16%"
"10/19/1998","3.770","3.770","3.770","3.770","4.00%"
"10/16/1998","3.625","3.625","3.625","3.625","-8.02%"
"10/15/1998","3.941","3.941","3.941","3.941","-1.57%"
"10/14/1998","4.004","4.004","4.004","4.004","0.91%"
"10/13/1998","3.968","3.968","3.968","3.968","5.14%"
"10/12/1998","3.774","3.774","3.774","3.774","-0.03%"
"10/09/1998","3.775","3.775","3.775","3.775","-1.64%"
"10/08/1998","3.838","3.838","3.838","3.838","-6.91%"
"10/07/1998","4.123","4.123","4.123","4.123","0.12%"
"10/06/1998","4.118","4.118","4.118","4.118","-0.02%"
"10/05/1998","4.119","4.119","4.119","4.119","-1.76%"
"10/02/1998","4.193","4.193","4.193","4.193","1.65%"
"10/01/1998","4.125","4.125","4.125","4.125","-3.64%"
"09/30/1998","4.281","4.281","4.281","4.281","-2.42%"
"09/29/1998","4.387","4.387","4.387","4.387","-1.19%"
"09/28/1998","4.440","4.440","4.440","4.440","-0.96%"
"09/25/1998","4.483","4.483","4.483","4.483","-2.42%"
"09/24/1998","4.594","4.594","4.594","4.594","-2.01%"
"09/23/1998","4.688","4.688","4.688","4.688","-2.37%"
"09/22/1998","4.802","4.802","4.802","4.802","1.74%"
"09/21/1998","4.720","4.720","4.720","4.720","2.79%"
"09/18/1998","4.592","4.592","4.592","4.592","-0.82%"
"09/17/1998","4.630","4.630","4.630","4.630","-1.89%"
"09/16/1998","4.719","4.719","4.719","4.719","-1.52%"
"09/15/1998","4.792","4.792","4.792","4.792","-0.66%"
"09/14/1998","4.824","4.824","4.824","4.824","-0.66%"
"09/11/1998","4.856","4.856","4.856","4.856","1.80%"
"09/10/1998","4.770","4.770","4.770","4.770","-1.83%"
"09/09/1998","4.859","4.859","4.859","4.859","0.25%"
"09/08/1998","4.847","4.847","4.847","4.847","0.04%"
"09/04/1998","4.845","4.845","4.845","4.845","0.69%"
"09/03/1998","4.812","4.812","4.812","4.812","-1.49%"
"09/02/1998","4.885","4.885","4.885","4.885","-0.22%"
"09/01/1998","4.896","4.896","4.896","4.896","1.83%"
"08/31/1998","4.808","4.808","4.808","4.808","-1.11%"
"08/28/1998","4.862","4.862","4.862","4.862","-1.94%"
"08/27/1998","4.958","4.958","4.958","4.958","-1.67%"
"08/26/1998","5.042","5.042","5.042","5.042","-0.61%"
"08/25/1998","5.073","5.073","5.073","5.073","0.34%"
"08/24/1998","5.056","5.056","5.056","5.056","1.20%"
"08/21/1998","4.996","4.996","4.996","4.996","-0.68%"
"08/20/1998","5.030","5.030","5.030","5.030","-0.42%"
"08/19/1998","5.051","5.051","5.051","5.051","-0.22%"
"08/18/1998","5.062","5.062","5.062","5.062","1.65%"
"08/17/1998","4.980","4.980","4.980","4.980","-0.74%"
"08/14/1998","5.017","5.017","5.017","5.017","-0.46%"
"08/13/1998","5.040","5.040","5.040","5.040","0.72%"
"08/12/1998","5.004","5.004","5.004","5.004","-0.12%"
"08/11/1998","5.010","5.010","5.010","5.010","0.60%"
"08/10/1998","4.980","4.980","4.980","4.980","-0.22%"
"08/07/1998","4.991","4.991","4.991","4.991","-0.36%"
"08/06/1998","5.009","5.009","5.009","5.009","-1.14%"
"08/05/1998","5.067","5.067","5.067","5.067","-0.12%"
"08/04/1998","5.073","5.073","5.073","5.073","-0.51%"
"08/03/1998","5.099","5.099","5.099","5.099","0.59%"
"07/31/1998","5.069","5.069","5.069","5.069","0.16%"
"07/30/1998","5.061","5.061","5.061","5.061","0.20%"
"07/29/1998","5.051","5.051","5.051","5.051","0.18%"
"07/28/1998","5.042","5.042","5.042","5.042","1.67%"
"07/27/1998","4.959","4.959","4.959","4.959","-2.17%"
"07/24/1998","5.069","5.069","5.069","5.069","-0.26%"
"07/23/1998","5.082","5.082","5.082","5.082","0.40%"
"07/22/1998","5.062","5.062","5.062","5.062","-0.22%"
"07/21/1998","5.073","5.073","5.073","5.073","-0.22%"
"07/20/1998","5.084","5.084","5.084","5.084","-0.72%"
"07/17/1998","5.121","5.121","5.121","5.121","-0.25%"
"07/16/1998","5.134","5.134","5.134","5.134","0.23%"
"07/15/1998","5.122","5.122","5.122","5.122","-0.35%"
"07/14/1998","5.140","5.140","5.140","5.140","1.10%"
"07/13/1998","5.084","5.084","5.084","5.084","0.91%"
"07/10/1998","5.038","5.038","5.038","5.038","1.04%"
"07/09/1998","4.986","4.986","4.986","4.986","-1.70%"
"07/08/1998","5.072","5.072","5.072","5.072","-0.43%"
"07/07/1998","5.094","5.094","5.094","5.094","0.71%"
"07/06/1998","5.058","5.058","5.058","5.058","0.20%"
"07/02/1998","5.048","5.048","5.048","5.048","0.36%"
"07/01/1998","5.030","5.030","5.030","5.030","-1.04%"
"06/30/1998","5.083","5.083","5.083","5.083","1.44%"
"06/29/1998","5.011","5.011","5.011","5.011","0.50%"
"06/26/1998","4.986","4.986","4.986","4.986","-0.26%"
"06/25/1998","4.999","4.999","4.999","4.999","-0.10%"
"06/24/1998","5.004","5.004","5.004","5.004","-1.26%"
"06/23/1998","5.068","5.068","5.068","5.068","-0.92%"
"06/22/1998","5.115","5.115","5.115","5.115","-0.49%"
"06/19/1998","5.140","5.140","5.140","5.140","-0.66%"
"06/18/1998","5.174","5.174","5.174","5.174","-0.44%"
"06/17/1998","5.197","5.197","5.197","5.197","0.81%"
"06/16/1998","5.155","5.155","5.155","5.155","0.33%"
"06/15/1998","5.138","5.138","5.138","5.138","1.14%"
"06/12/1998","5.080","5.080","5.080","5.080","-0.04%"
"06/11/1998","5.082","5.082","5.082","5.082","-0.63%"
"06/10/1998","5.114","5.114","5.114","5.114","-0.31%"
"06/09/1998","5.130","5.130","5.130","5.130","0.10%"
"06/08/1998","5.125","5.125","5.125","5.125","0.89%"
"06/05/1998","5.080","5.080","5.080","5.080","-0.55%"
"06/04/1998","5.108","5.108","5.108","5.108","0.20%"
"06/03/1998","5.098","5.098","5.098","5.098","0.30%"
"06/02/1998","5.083","5.083","5.083","5.083","2.29%"
"06/01/1998","4.969","4.969","4.969","4.969","-0.76%"
"05/29/1998","5.007","5.007","5.007","5.007","-0.87%"
"05/28/1998","5.051","5.051","5.051","5.051","-0.73%"
"05/27/1998","5.088","5.088","5.088","5.088","-1.01%"
"05/26/1998","5.140","5.140","5.140","5.140","-1.00%"
"05/22/1998","5.192","5.192","5.192","5.192","-0.44%"
"05/21/1998","5.215","5.215","5.215","5.215","1.11%"
"05/20/1998","5.158","5.158","5.158","5.158","-0.77%"
"05/19/1998","5.198","5.198","5.198","5.198","0.81%"
"05/18/1998","5.156","5.156","5.156","5.156","0.08%"
"05/15/1998","5.152","5.152","5.152","5.152","0.16%"
"05/14/1998","5.144","5.144","5.144","5.144","0.74%"
"05/13/1998","5.106","5.106","5.106","5.106","-0.10%"
"05/12/1998","5.111","5.111","5.111","5.111","-0.27%"
"05/11/1998","5.125","5.125","5.125","5.125","0.35%"
"05/08/1998","5.107","5.107","5.107","5.107","0.35%"
"05/07/1998","5.089","5.089","5.089","5.089","-0.02%"
"05/06/1998","5.090","5.090","5.090","5.090","0.00%"
"05/05/1998","5.090","5.090","5.090","5.090","1.15%"
"05/04/1998","5.032","5.032","5.032","5.032","3.01%"
"05/01/1998","4.885","4.885","4.885","4.885","-1.65%"
"04/30/1998","4.967","4.967","4.967","4.967","-1.51%"
"04/29/1998","5.043","5.043","5.043","5.043","-0.14%"
"04/28/1998","5.050","5.050","5.050","5.050","-0.26%"
"04/27/1998","5.063","5.063","5.063","5.063","1.08%"
"04/24/1998","5.009","5.009","5.009","5.009","-1.03%"
"04/23/1998","5.061","5.061","5.061","5.061","-0.16%"
"04/22/1998","5.069","5.069","5.069","5.069","0.14%"
"04/21/1998","5.062","5.062","5.062","5.062","0.60%"
"04/20/1998","5.032","5.032","5.032","5.032","-0.22%"
"04/17/1998","5.043","5.043","5.043","5.043","0.16%"
"04/16/1998","5.035","5.035","5.035","5.035","-0.63%"
"04/15/1998","5.067","5.067","5.067","5.067","-0.92%"
"04/14/1998","5.114","5.114","5.114","5.114","0.39%"
"04/13/1998","5.094","5.094","5.094","5.094","0.91%"
"04/09/1998","5.048","5.048","5.048","5.048","0.66%"
"04/08/1998","5.015","5.015","5.015","5.015","-0.32%"
"04/07/1998","5.031","5.031","5.031","5.031","-1.04%"
"04/06/1998","5.084","5.084","5.084","5.084","1.01%"
"04/03/1998","5.033","5.033","5.033","5.033","-0.96%"
"04/02/1998","5.082","5.082","5.082","5.082","-0.39%"
"04/01/1998","5.102","5.102","5.102","5.102","-0.45%"
"03/31/1998","5.125","5.125","5.125","5.125","-0.99%"
"03/30/1998","5.176","5.176","5.176","5.176","0.47%"
"03/27/1998","5.152","5.152","5.152","5.152","-0.25%"
"03/26/1998","5.165","5.165","5.165","5.165","0.35%"
"03/25/1998","5.147","5.147","5.147","5.147","0.23%"
"03/24/1998","5.135","5.135","5.135","5.135","0.39%"
"03/23/1998","5.115","5.115","5.115","5.115","-0.78%"
"03/20/1998","5.155","5.155","5.155","5.155","0.37%"
"03/19/1998","5.136","5.136","5.136","5.136","-0.14%"
"03/18/1998","5.143","5.143","5.143","5.143","0.39%"
"03/17/1998","5.123","5.123","5.123","5.123","1.61%"
"03/16/1998","5.042","5.042","5.042","5.042","-0.73%"
"03/13/1998","5.079","5.079","5.079","5.079","0.20%"
"03/12/1998","5.069","5.069","5.069","5.069","0.00%"
"03/11/1998","5.069","5.069","5.069","5.069","-0.26%"
"03/10/1998","5.082","5.082","5.082","5.082","-0.24%"
"03/09/1998","5.094","5.094","5.094","5.094","-0.89%"
"03/06/1998","5.140","5.140","5.140","5.140","-0.27%"
"03/05/1998","5.154","5.154","5.154","5.154","-0.02%"
"03/04/1998","5.155","5.155","5.155","5.155","-0.33%"
"03/03/1998","5.172","5.172","5.172","5.172","-1.49%"
"03/02/1998","5.250","5.250","5.250","5.250","-1.09%"
"02/27/1998","5.308","5.308","5.308","5.308","0.00%"
"02/26/1998","5.308","5.308","5.308","5.308","0.36%"
"02/25/1998","5.289","5.289","5.289","5.289","-0.17%"
"02/24/1998","5.298","5.298","5.298","5.298","0.91%"
"02/23/1998","5.250","5.250","5.250","5.250","0.98%"
"02/20/1998","5.199","5.199","5.199","5.199","0.15%"
"02/19/1998","5.191","5.191","5.191","5.191","0.19%"
"02/18/1998","5.181","5.181","5.181","5.181","-0.21%"
"02/17/1998","5.192","5.192","5.192","5.192","0.99%"
"02/13/1998","5.141","5.141","5.141","5.141","-1.46%"
"02/12/1998","5.217","5.217","5.217","5.217","0.19%"
"02/11/1998","5.207","5.207","5.207","5.207","-0.02%"
"02/10/1998","5.208","5.208","5.208","5.208","1.40%"
"02/09/1998","5.136","5.136","5.136","5.136","-0.31%"
"02/06/1998","5.152","5.152","5.152","5.152","0.61%"
"02/05/1998","5.121","5.121","5.121","5.121","0.37%"
"02/04/1998","5.102","5.102","5.102","5.102","-2.43%"
"02/03/1998","5.229","5.229","5.229","5.229","0.35%"
"02/02/1998","5.211","5.211","5.211","5.211","0.75%"
"01/30/1998","5.172","5.172","5.172","5.172","-0.19%"
"01/29/1998","5.182","5.182","5.182","5.182","-0.40%"
"01/28/1998","5.203","5.203","5.203","5.203","-0.50%"
"01/27/1998","5.229","5.229","5.229","5.229","2.43%"
"01/26/1998","5.105","5.105","5.105","5.105","-0.51%"
"01/23/1998","5.131","5.131","5.131","5.131","0.43%"
"01/22/1998","5.109","5.109","5.109","5.109","1.59%"
"01/21/1998","5.029","5.029","5.029","5.029","-1.83%"
"01/20/1998","5.123","5.123","5.123","5.123","0.08%"
"01/16/1998","5.119","5.119","5.119","5.119","1.15%"
"01/15/1998","5.061","5.061","5.061","5.061","-1.82%"
"01/14/1998","5.155","5.155","5.155","5.155","-0.41%"
"01/13/1998","5.176","5.176","5.176","5.176","2.07%"
"01/12/1998","5.071","5.071","5.071","5.071","1.50%"
"01/09/1998","4.996","4.996","4.996","4.996","-1.28%"
"01/08/1998","5.061","5.061","5.061","5.061","-2.73%"
"01/07/1998","5.203","5.203","5.203","5.203","0.13%"
"01/06/1998","5.196","5.196","5.196","5.196","-0.40%"
"01/05/1998","5.217","5.217","5.217","5.217","-1.45%"
"01/02/1998","5.294","5.294","5.294","5.294","-1.08%"
"12/31/1997","5.352","5.352","5.352","5.352","-0.61%"
"12/30/1997","5.385","5.385","5.385","5.385","-0.11%"
"12/29/1997","5.391","5.391","5.391","5.391","0.77%"
"12/26/1997","5.350","5.350","5.350","5.350","0.17%"
"12/24/1997","5.341","5.341","5.341","5.341","-2.47%"
"12/23/1997","5.476","5.476","5.476","5.476","0.57%"
"12/22/1997","5.445","5.445","5.445","5.445","2.39%"
"12/19/1997","5.318","5.318","5.318","5.318","1.74%"
"12/18/1997","5.227","5.227","5.227","5.227","-0.02%"
"12/17/1997","5.228","5.228","5.228","5.228","0.62%"
"12/16/1997","5.196","5.196","5.196","5.196","-0.17%"
"12/15/1997","5.205","5.205","5.205","5.205","0.87%"
"12/12/1997","5.160","5.160","5.160","5.160","0.51%"
"12/11/1997","5.134","5.134","5.134","5.134","-1.00%"
"12/10/1997","5.186","5.186","5.186","5.186","-0.82%"
"12/09/1997","5.229","5.229","5.229","5.229","0.29%"
"12/08/1997","5.214","5.214","5.214","5.214","-1.36%"
"12/05/1997","5.286","5.286","5.286","5.286","0.74%"
"12/04/1997","5.247","5.247","5.247","5.247","0.21%"
"12/03/1997","5.236","5.236","5.236","5.236","-0.02%"
"12/02/1997","5.237","5.237","5.237","5.237","0.00%"
"12/01/1997","5.237","5.237","5.237","5.237","1.10%"
"11/28/1997","5.180","5.180","5.180","5.180","-0.61%"
"11/26/1997","5.212","5.212","5.212","5.212","-1.40%"
"11/25/1997","5.286","5.286","5.286","5.286","0.69%"
"11/24/1997","5.250","5.250","5.250","5.250","0.48%"
"11/21/1997","5.225","5.225","5.225","5.225","-0.82%"
"11/20/1997","5.268","5.268","5.268","5.268","0.00%"
"11/19/1997","5.268","5.268","5.268","5.268","-0.42%"
"11/18/1997","5.290","5.290","5.290","5.290","0.86%"
"11/17/1997","5.245","5.245","5.245","5.245","0.00%"
"11/14/1997","5.245","5.245","5.245","5.245","0.34%"
"11/13/1997","5.227","5.227","5.227","5.227","-0.82%"
"11/12/1997","5.270","5.270","5.270","5.270","-0.98%"
"11/11/1997","5.322","5.322","5.322","5.322","0.45%"
"11/10/1997","5.298","5.298","5.298","5.298","0.23%"
"11/07/1997","5.286","5.286","5.286","5.286","0.34%"
"11/06/1997","5.268","5.268","5.268","5.268","0.36%"
"11/05/1997","5.249","5.249","5.249","5.249","0.23%"
"11/04/1997","5.237","5.237","5.237","5.237","0.04%"
"11/03/1997","5.235","5.235","5.235","5.235","0.83%"
"10/31/1997","5.192","5.192","5.192","5.192","0.93%"
"10/30/1997","5.144","5.144","5.144","5.144","-0.02%"
"10/29/1997","5.145","5.145","5.145","5.145","-1.64%"
"10/28/1997","5.231","5.231","5.231","5.231","3.79%"
"10/27/1997","5.040","5.040","5.040","5.040","-1.54%"
"10/24/1997","5.119","5.119","5.119","5.119","0.35%"
"10/23/1997","5.101","5.101","5.101","5.101","-0.82%"
"10/22/1997","5.143","5.143","5.143","5.143","1.20%"
"10/21/1997","5.082","5.082","5.082","5.082","0.99%"
"10/20/1997","5.032","5.032","5.032","5.032","0.36%"
"10/17/1997","5.014","5.014","5.014","5.014","0.12%"
"10/16/1997","5.008","5.008","5.008","5.008","-0.58%"
"10/15/1997","5.037","5.037","5.037","5.037","-0.10%"
"10/14/1997","5.042","5.042","5.042","5.042","-1.52%"
"10/13/1997","5.120","5.120","5.120","5.120","0.43%"
"10/10/1997","5.098","5.098","5.098","5.098","-0.22%"
"10/09/1997","5.109","5.109","5.109","5.109","0.53%"
"10/08/1997","5.082","5.082","5.082","5.082","0.63%"
"10/07/1997","5.050","5.050","5.050","5.050","1.63%"
"10/06/1997","4.969","4.969","4.969","4.969","-0.98%"
"10/03/1997","5.018","5.018","5.018","5.018","-0.65%"
"10/02/1997","5.051","5.051","5.051","5.051","-0.84%"
"10/01/1997","5.094","5.094","5.094","5.094","0.41%"
"09/30/1997","5.073","5.073","5.073","5.073","1.34%"
"09/29/1997","5.006","5.006","5.006","5.006","1.71%"
"09/26/1997","4.922","4.922","4.922","4.922","0.39%"
"09/25/1997","4.903","4.903","4.903","4.903","-0.49%"
"09/24/1997","4.927","4.927","4.927","4.927","-1.00%"
"09/23/1997","4.977","4.977","4.977","4.977","-0.68%"
"09/22/1997","5.011","5.011","5.011","5.011","-0.73%"
"09/19/1997","5.048","5.048","5.048","5.048","-0.67%"
"09/18/1997","5.082","5.082","5.082","5.082","-0.22%"
"09/17/1997","5.093","5.093","5.093","5.093","1.66%"
"09/16/1997","5.010","5.010","5.010","5.010","-0.63%"
"09/15/1997","5.042","5.042","5.042","5.042","-0.85%"
"09/12/1997","5.085","5.085","5.085","5.085","-0.47%"
"09/11/1997","5.109","5.109","5.109","5.109","0.37%"
"09/10/1997","5.090","5.090","5.090","5.090","-0.68%"
"09/09/1997","5.125","5.125","5.125","5.125","-0.37%"
"09/08/1997","5.144","5.144","5.144","5.144","0.08%"
"09/05/1997","5.140","5.140","5.140","5.140","0.37%"
"09/04/1997","5.121","5.121","5.121","5.121","-0.16%"
"09/03/1997","5.129","5.129","5.129","5.129","-0.91%"
"09/02/1997","5.176","5.176","5.176","5.176","-0.46%"
"08/29/1997","5.200","5.200","5.200","5.200","-0.34%"
"08/28/1997","5.218","5.218","5.218","5.218","-0.97%"
"08/27/1997","5.269","5.269","5.269","5.269","0.36%"
"08/26/1997","5.250","5.250","5.250","5.250","-0.02%"
"08/25/1997","5.251","5.251","5.251","5.251","0.69%"
"08/22/1997","5.215","5.215","5.215","5.215","-0.63%"
"08/21/1997","5.248","5.248","5.248","5.248","0.38%"
"08/20/1997","5.228","5.228","5.228","5.228","0.19%"
"08/19/1997","5.218","5.218","5.218","5.218","-0.02%"
"08/18/1997","5.219","5.219","5.219","5.219","-0.61%"
"08/15/1997","5.251","5.251","5.251","5.251","-1.32%"
"08/14/1997","5.321","5.321","5.321","5.321","0.28%"
"08/13/1997","5.306","5.306","5.306","5.306","-0.11%"
"08/12/1997","5.312","5.312","5.312","5.312","0.26%"
"08/11/1997","5.298","5.298","5.298","5.298","0.21%"
"08/08/1997","5.287","5.287","5.287","5.287","-0.15%"
"08/07/1997","5.295","5.295","5.295","5.295","0.28%"
"08/06/1997","5.280","5.280","5.280","5.280","-0.02%"
"08/05/1997","5.281","5.281","5.281","5.281","0.09%"
"08/04/1997","5.276","5.276","5.276","5.276","0.38%"
"08/01/1997","5.256","5.256","5.256","5.256","0.55%"
"07/31/1997","5.227","5.227","5.227","5.227","-0.02%"
"07/30/1997","5.228","5.228","5.228","5.228","0.58%"
"07/29/1997","5.198","5.198","5.198","5.198","-0.55%"
"07/28/1997","5.227","5.227","5.227","5.227","0.23%"
"07/25/1997","5.215","5.215","5.215","5.215","0.17%"
"07/24/1997","5.206","5.206","5.206","5.206","0.39%"
"07/23/1997","5.186","5.186","5.186","5.186","-0.61%"
"07/22/1997","5.218","5.218","5.218","5.218","-0.61%"
"07/21/1997","5.250","5.250","5.250","5.250","0.96%"
"07/18/1997","5.200","5.200","5.200","5.200","-0.06%"
"07/17/1997","5.203","5.203","5.203","5.203","0.54%"
"07/16/1997","5.175","5.175","5.175","5.175","-0.17%"
"07/15/1997","5.184","5.184","5.184","5.184","0.74%"
"07/14/1997","5.146","5.146","5.146","5.146","0.68%"
"07/11/1997","5.111","5.111","5.111","5.111","-0.45%"
"07/10/1997","5.134","5.134","5.134","5.134","0.86%"
"07/09/1997","5.090","5.090","5.090","5.090","-0.08%"
"07/08/1997","5.094","5.094","5.094","5.094","0.10%"
"07/07/1997","5.089","5.089","5.089","5.089","-0.82%"
"07/03/1997","5.131","5.131","5.131","5.131","-1.67%"
"07/02/1997","5.218","5.218","5.218","5.218","-0.21%"
"07/01/1997","5.229","5.229","5.229","5.229","0.85%"
"06/30/1997","5.185","5.185","5.185","5.185","1.25%"
"06/27/1997","5.121","5.121","5.121","5.121","0.06%"
"06/26/1997","5.118","5.118","5.118","5.118","0.29%"
"06/25/1997","5.103","5.103","5.103","5.103","-0.84%"
"06/24/1997","5.146","5.146","5.146","5.146","1.44%"
"06/23/1997","5.073","5.073","5.073","5.073","0.30%"
"06/20/1997","5.058","5.058","5.058","5.058","-0.06%"
"06/19/1997","5.061","5.061","5.061","5.061","0.24%"
"06/18/1997","5.049","5.049","5.049","5.049","0.40%"
"06/17/1997","5.029","5.029","5.029","5.029","1.35%"
"06/16/1997","4.962","4.962","4.962","4.962","-0.06%"
"06/13/1997","4.965","4.965","4.965","4.965","0.16%"
"06/12/1997","4.957","4.957","4.957","4.957","-0.22%"
"06/11/1997","4.968","4.968","4.968","4.968","-1.25%"
"06/10/1997","5.031","5.031","5.031","5.031","-0.22%"
"06/09/1997","5.042","5.042","5.042","5.042","-0.12%"
"06/06/1997","5.048","5.048","5.048","5.048","-0.86%"
"06/05/1997","5.092","5.092","5.092","5.092","0.81%"
"06/04/1997","5.051","5.051","5.051","5.051","-0.02%"
"06/03/1997","5.052","5.052","5.052","5.052","1.98%"
"06/02/1997","4.954","4.954","4.954","4.954","0.41%"
"05/30/1997","4.934","4.934","4.934","4.934","-1.50%"
"05/29/1997","5.009","5.009","5.009","5.009","-2.34%"
"05/28/1997","5.129","5.129","5.129","5.129","-0.62%"
"05/27/1997","5.161","5.161","5.161","5.161","0.19%"
"05/23/1997","5.151","5.151","5.151","5.151","-0.06%"
"05/22/1997","5.154","5.154","5.154","5.154","0.86%"
"05/21/1997","5.110","5.110","5.110","5.110","-1.81%"
"05/20/1997","5.204","5.204","5.204","5.204","-2.05%"
"05/19/1997","5.313","5.313","5.313","5.313","3.23%"
"05/16/1997","5.147","5.147","5.147","5.147","0.66%"
"05/15/1997","5.113","5.113","5.113","5.113","-0.81%"
"05/14/1997","5.155","5.155","5.155","5.155","-0.79%"
"05/13/1997","5.196","5.196","5.196","5.196","1.27%"
"05/12/1997","5.131","5.131","5.131","5.131","-0.50%"
"05/09/1997","5.157","5.157","5.157","5.157","-0.33%"
"05/08/1997","5.174","5.174","5.174","5.174","-0.81%"
"05/07/1997","5.216","5.216","5.216","5.216","0.77%"
"05/06/1997","5.176","5.176","5.176","5.176","1.29%"
"05/05/1997","5.110","5.110","5.110","5.110","-1.98%"
