"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2014","4.595","4.575","4.600","4.545","222.68K","1.21%"
"05/09/2014","4.540","4.595","4.620","4.500","507.19K","-0.87%"
"05/08/2014","4.580","4.650","4.705","4.525","954.50K","-0.97%"
"05/07/2014","4.625","4.650","4.700","4.600","535.89K","-1.28%"
"05/06/2014","4.685","4.805","4.805","4.625","953.75K","-2.50%"
"05/05/2014","4.805","4.750","4.805","4.665","623.87K","1.91%"
"05/02/2014","4.715","4.635","4.760","4.615","639.74K","2.50%"
"04/30/2014","4.600","4.630","4.640","4.500","693.15K","-0.76%"
"04/29/2014","4.635","4.635","4.675","4.575","518.26K","1.09%"
"04/28/2014","4.585","4.700","4.755","4.575","674.23K","-2.03%"
"04/25/2014","4.680","4.730","4.760","4.630","621.21K","-1.16%"
"04/24/2014","4.735","4.820","4.820","4.660","659.72K","-0.84%"
"04/23/2014","4.775","4.710","4.810","4.700","1.71M","1.38%"
"04/22/2014","4.710","4.545","4.720","4.530","603.21K","4.32%"
"04/17/2014","4.515","4.550","4.550","4.440","387.24K","-0.77%"
"04/16/2014","4.550","4.450","4.550","4.370","763.65K","3.41%"
"04/15/2014","4.400","4.515","4.630","4.355","1.52M","-3.61%"
"04/14/2014","4.565","4.535","4.565","4.300","1.42M","-0.54%"
"04/11/2014","4.590","4.665","4.775","4.530","1.06M","-2.75%"
"04/10/2014","4.720","4.895","4.920","4.695","727.91K","-2.98%"
"04/09/2014","4.865","4.910","4.940","4.830","396.02K","-0.51%"
"04/08/2014","4.890","5.045","5.060","4.845","826.13K","-3.55%"
"04/07/2014","5.070","5.075","5.095","4.805","641.05K","-0.78%"
"04/04/2014","5.110","5.115","5.140","5.075","289.21K","0.20%"
"04/03/2014","5.100","5.150","5.185","5.065","803.31K","-0.97%"
"04/02/2014","5.150","5.190","5.190","5.100","546.10K","-0.39%"
"04/01/2014","5.170","5.145","5.190","5.070","463.57K","0.19%"
"03/31/2014","5.160","5.170","5.260","5.130","559.41K","-0.10%"
"03/28/2014","5.165","5.100","5.265","5.080","921.08K","1.67%"
"03/27/2014","5.080","5.065","5.100","5.040","843.62K","0.20%"
"03/26/2014","5.070","5.005","5.130","4.925","1.20M","2.42%"
"03/25/2014","4.950","4.965","5.025","4.895","1.37M","-0.20%"
"03/24/2014","4.960","4.830","5.020","4.765","1.43M","2.69%"
"03/21/2014","4.830","4.825","4.860","4.780","622.26K","0.84%"
"03/20/2014","4.790","4.785","4.810","4.730","510.87K","-0.62%"
"03/19/2014","4.820","4.765","4.870","4.720","570.81K","1.26%"
"03/18/2014","4.760","4.600","4.780","4.485","884.44K","3.93%"
"03/17/2014","4.580","4.585","4.645","4.515","567.09K","-0.22%"
"03/14/2014","4.590","4.685","4.700","4.505","1.41M","-2.86%"
"03/13/2014","4.725","4.805","4.885","4.720","562.70K","-1.77%"
"03/12/2014","4.810","4.825","4.865","4.745","538.18K","-1.03%"
"03/11/2014","4.860","4.825","5.040","4.730","3.33M","1.78%"
"03/10/2014","4.775","4.725","4.870","4.700","489.24K","0.63%"
"03/07/2014","4.745","4.905","4.935","4.740","962.84K","-2.97%"
"03/06/2014","4.890","4.860","4.940","4.850","1.12M","0.72%"
"03/05/2014","4.855","4.930","4.950","4.815","368.27K","-0.92%"
"03/04/2014","4.900","4.925","4.940","4.820","560.75K","0.82%"
"03/03/2014","4.860","4.730","4.950","4.705","2.18M","0.31%"
"02/28/2014","4.845","4.700","4.845","4.655","3.43M","7.19%"
"02/27/2014","4.520","4.565","4.590","4.445","636.88K","-2.16%"
"02/26/2014","4.620","4.625","4.680","4.580","348.89K","-0.11%"
"02/25/2014","4.625","4.660","4.675","4.605","263.36K","-0.64%"
"02/24/2014","4.655","4.595","4.700","4.550","562.37K","0.98%"
"02/21/2014","4.610","4.460","4.650","4.460","557.91K","3.36%"
"02/20/2014","4.460","4.325","4.490","4.325","658.31K","1.13%"
"02/19/2014","4.410","4.490","4.490","4.315","1.01M","-2.00%"
"02/18/2014","4.500","4.605","4.630","4.425","1.36M","-2.28%"
"02/17/2014","4.605","4.780","4.780","4.600","778.36K","-3.26%"
"02/14/2014","4.760","4.735","4.775","4.715","587.31K","0.53%"
"02/13/2014","4.735","4.710","4.770","4.695","369.01K","-0.11%"
"02/12/2014","4.740","4.775","4.800","4.720","414.25K","-0.63%"
"02/11/2014","4.770","4.685","4.780","4.605","505.51K","1.92%"
"02/10/2014","4.680","4.800","4.800","4.640","383.07K","-1.06%"
"02/07/2014","4.730","4.635","4.775","4.635","680.38K","1.94%"
"02/06/2014","4.640","4.660","4.705","4.635","769.82K","-0.22%"
"02/05/2014","4.650","4.610","4.670","4.560","606.30K","1.09%"
"02/04/2014","4.600","4.595","4.680","4.500","743.89K","-0.33%"
"02/03/2014","4.615","4.650","4.695","4.540","670.93K","-1.07%"
"01/31/2014","4.665","4.685","4.735","4.600","611.88K","-0.32%"
"01/30/2014","4.680","4.690","4.760","4.640","382.62K","0.21%"
"01/29/2014","4.670","4.785","4.835","4.580","903.99K","-1.37%"
"01/28/2014","4.735","4.525","4.750","4.525","1.53M","4.64%"
"01/27/2014","4.525","4.530","4.620","4.460","1.44M","-0.55%"
"01/24/2014","4.550","4.720","4.730","4.445","1.04M","-3.40%"
"01/23/2014","4.710","4.805","4.885","4.705","428.32K","-2.69%"
"01/22/2014","4.840","4.820","4.865","4.595","2.38M","1.04%"
"01/21/2014","4.790","5.000","5.000","4.750","1.01M","-3.23%"
"01/20/2014","4.950","4.975","4.990","4.890","826.08K","-0.70%"
"01/17/2014","4.985","5.000","5.040","4.855","1.86M","0.91%"
"01/16/2014","4.940","4.950","4.975","4.900","1.18M","0.30%"
"01/15/2014","4.925","4.855","4.950","4.855","609.17K","1.44%"
"01/14/2014","4.855","4.815","4.880","4.780","603.77K","-0.51%"
"01/13/2014","4.880","4.890","4.935","4.850","586.00K","0.83%"
"01/10/2014","4.840","4.860","4.880","4.785","561.37K","-0.21%"
"01/09/2014","4.850","4.840","4.970","4.730","1.36M","0.21%"
"01/08/2014","4.840","4.720","4.900","4.675","1.10M","2.22%"
"01/07/2014","4.735","4.500","4.750","4.490","1.44M","6.40%"
"01/06/2014","4.450","4.345","4.500","4.345","357.34K","2.53%"
"01/03/2014","4.340","4.270","4.420","4.255","373.07K","1.64%"
"01/02/2014","4.270","4.300","4.345","4.215","262.90K","-0.35%"
"12/31/2013","4.285","4.355","4.390","4.270","165.42K","-1.95%"
"12/30/2013","4.370","4.400","4.435","4.345","219.89K","0.23%"
"12/27/2013","4.360","4.230","4.380","4.230","551.02K","2.11%"
"12/24/2013","4.270","4.275","4.280","4.240","32.68K","0.12%"
"12/23/2013","4.265","4.285","4.355","4.200","324.75K","-0.58%"
"12/20/2013","4.290","4.115","4.385","4.105","1.49M","4.25%"
"12/19/2013","4.115","4.090","4.160","4.050","982.36K","0.73%"
"12/18/2013","4.085","4.065","4.100","3.990","451.65K","0.74%"
"12/17/2013","4.055","4.040","4.110","4.010","1.29M","0.37%"
"12/16/2013","4.040","4.000","4.060","3.960","441.01K","1.13%"
"12/13/2013","3.995","4.020","4.040","3.995","328.30K","-0.87%"
"12/12/2013","4.030","3.975","4.050","3.955","518.99K","1.26%"
"12/11/2013","3.980","3.975","4.020","3.950","433.78K","-0.25%"
"12/10/2013","3.990","4.050","4.075","3.970","455.37K","-0.50%"
"12/09/2013","4.010","3.945","4.080","3.945","411.95K","1.52%"
"12/06/2013","3.950","3.960","4.000","3.900","214.44K","-0.25%"
"12/05/2013","3.960","3.955","3.980","3.935","210.96K","-0.38%"
"12/04/2013","3.975","3.970","3.995","3.915","539.35K","0.13%"
"12/03/2013","3.970","4.100","4.100","3.950","540.95K","-3.76%"
"12/02/2013","4.125","4.030","4.125","3.990","772.34K","2.23%"
"11/29/2013","4.035","3.905","4.100","3.905","1.00M","2.41%"
"11/28/2013","3.940","3.940","3.975","3.900","760.25K","0.51%"
"11/27/2013","3.920","4.020","4.120","3.920","946.49K","-2.61%"
"11/26/2013","4.025","4.040","4.170","4.020","873.36K","-0.86%"
"11/25/2013","4.060","4.040","4.100","4.030","643.77K","1.37%"
"11/22/2013","4.005","3.985","4.035","3.960","397.86K","0.50%"
"11/21/2013","3.985","3.975","4.030","3.960","590.68K","-1.60%"
"11/20/2013","4.050","4.055","4.085","3.935","437.18K","-0.61%"
"11/19/2013","4.075","4.160","4.160","4.030","737.06K","-1.81%"
"11/18/2013","4.150","3.925","4.150","3.910","925.32K","5.46%"
"11/15/2013","3.935","3.950","4.030","3.910","430.74K","-0.88%"
"11/14/2013","3.970","3.970","4.055","3.970","756.01K","-0.38%"
"11/13/2013","3.985","4.000","4.075","3.960","786.80K","-0.87%"
"11/12/2013","4.020","4.035","4.060","4.000","483.43K","-0.37%"
"11/11/2013","4.035","4.090","4.140","4.030","550.35K","-1.34%"
"11/08/2013","4.090","4.120","4.155","3.995","731.14K","-1.09%"
"11/07/2013","4.135","4.235","4.240","4.100","1.04M","-1.90%"
"11/06/2013","4.215","4.110","4.235","4.090","1.54M","3.56%"
"11/05/2013","4.070","4.025","4.160","3.975","2.38M","2.78%"
"11/04/2013","3.960","3.930","3.985","3.900","976.77K","1.80%"
"11/01/2013","3.890","3.870","3.920","3.855","892.20K","1.04%"
"10/31/2013","3.850","3.970","3.970","3.670","9.56M","-3.51%"
"10/30/2013","3.990","3.880","3.990","3.850","1.40M","2.97%"
"10/29/2013","3.875","3.995","3.995","3.740","805.78K","2.65%"
"10/28/2013","3.775","3.810","3.915","3.700","793.33K","-1.69%"
"10/25/2013","3.840","3.995","4.040","3.825","1.07M","-4.71%"
"10/24/2013","4.030","4.035","4.130","3.950","374.46K","-1.83%"
"10/23/2013","4.105","4.120","4.120","3.920","738.14K","-0.36%"
"10/22/2013","4.120","4.155","4.160","4.075","317.98K","-1.20%"
"10/21/2013","4.170","4.180","4.200","4.120","446.47K","-0.71%"
"10/18/2013","4.200","4.210","4.210","4.120","464.47K","2.44%"
"10/17/2013","4.100","4.100","4.240","4.040","791.44K","0.74%"
"10/16/2013","4.070","4.000","4.125","3.980","709.56K","1.24%"
"10/15/2013","4.020","4.010","4.060","3.980","347.80K","0.50%"
"10/14/2013","4.000","4.050","4.050","3.920","868.11K","-1.23%"
"10/11/2013","4.050","4.070","4.130","4.030","344.08K","-1.34%"
"10/10/2013","4.105","3.940","4.130","3.935","833.59K","3.92%"
"10/09/2013","3.950","3.990","4.055","3.905","766.75K","-3.19%"
"10/08/2013","4.080","4.030","4.195","4.000","926.97K","1.49%"
"10/07/2013","4.020","4.030","4.040","3.970","178.52K","-0.74%"
"10/04/2013","4.050","3.870","4.075","3.860","948.88K","4.65%"
"10/03/2013","3.870","3.930","3.945","3.850","277.80K","-1.28%"
"10/02/2013","3.920","3.840","3.950","3.810","431.07K","2.62%"
"10/01/2013","3.820","3.790","3.865","3.790","357.33K","0.13%"
"09/30/2013","3.815","3.760","3.890","3.720","353.21K","-0.65%"
"09/27/2013","3.840","3.910","3.910","3.815","236.98K","-1.03%"
"09/26/2013","3.880","3.875","3.905","3.775","465.19K","0.78%"
"09/25/2013","3.850","3.835","3.905","3.805","426.77K","-0.13%"
"09/24/2013","3.855","3.860","3.895","3.820","377.77K","1.18%"
"09/23/2013","3.810","3.840","3.915","3.790","496.40K","-0.78%"
"09/20/2013","3.840","3.760","3.970","3.730","1.05M","2.13%"
"09/19/2013","3.760","3.810","3.810","3.720","624.84K","1.08%"
"09/18/2013","3.720","3.700","3.825","3.695","1.03M","0.27%"
"09/17/2013","3.710","3.760","3.790","3.630","1.02M","0.54%"
"09/16/2013","3.690","3.760","3.760","3.530","1.50M","1.10%"
"09/13/2013","3.650","3.290","3.750","3.265","2.40M","12.31%"
"09/12/2013","3.250","3.235","3.280","3.200","260.35K","-0.61%"
"09/11/2013","3.270","3.250","3.275","3.140","407.97K","0.93%"
"09/10/2013","3.240","3.190","3.245","3.130","456.14K","2.05%"
"09/09/2013","3.175","3.080","3.185","3.050","515.59K","-1.85%"
"09/06/2013","3.235","3.020","3.240","3.020","808.98K","6.07%"
"09/05/2013","3.050","2.990","3.080","2.960","243.00K","2.01%"
"09/04/2013","2.990","2.980","2.990","2.910","140.07K","0.34%"
"09/03/2013","2.980","2.970","2.980","2.905","328.40K","1.36%"
"09/02/2013","2.940","2.875","2.960","2.875","103.59K","2.26%"
"08/30/2013","2.875","2.940","2.940","2.850","232.36K","-1.54%"
"08/29/2013","2.920","2.900","2.945","2.870","81.12K","0.69%"
"08/28/2013","2.900","2.820","2.980","2.815","287.21K","1.40%"
"08/27/2013","2.860","3.010","3.010","2.850","163.07K","-4.98%"
"08/26/2013","3.010","3.080","3.080","2.985","113.77K","-1.31%"
"08/23/2013","3.050","3.040","3.065","2.980","124.43K","0.66%"
"08/22/2013","3.030","3.020","3.090","3.015","314.71K","0.50%"
"08/21/2013","3.015","3.050","3.050","2.950","192.10K","-1.15%"
"08/20/2013","3.050","3.080","3.085","3.035","116.39K","-2.71%"
"08/19/2013","3.135","3.140","3.160","3.095","144.70K","-0.48%"
"08/16/2013","3.150","3.115","3.160","3.100","361.39K","-0.32%"
"08/15/2013","3.160","3.235","3.260","3.065","230.27K","-3.22%"
"08/14/2013","3.265","3.290","3.290","3.180","262.97K","-0.31%"
"08/13/2013","3.275","3.250","3.310","3.230","660.11K","1.87%"
"08/12/2013","3.215","3.150","3.215","3.125","611.94K","3.04%"
"08/09/2013","3.120","3.050","3.120","3.050","243.23K","2.30%"
"08/08/2013","3.050","3.030","3.050","3.000","296.56K","0.66%"
"08/07/2013","3.030","3.010","3.030","2.905","339.70K","1.34%"
"08/06/2013","2.990","3.000","3.010","2.970","216.50K","-0.66%"
"08/05/2013","3.010","2.970","3.040","2.970","179.12K","0.00%"
"08/02/2013","3.010","3.010","3.010","2.925","415.32K","-0.17%"
"08/01/2013","3.015","3.010","3.050","2.980","573.17K","0.17%"
"07/31/2013","3.010","3.005","3.010","2.960","258.05K","0.33%"
"07/30/2013","3.000","2.910","3.000","2.910","379.49K","2.21%"
"07/29/2013","2.935","2.900","2.945","2.900","73.11K","0.17%"
"07/26/2013","2.930","2.990","2.990","2.910","102.63K","-1.18%"
"07/25/2013","2.965","2.950","2.995","2.915","1.86M","-0.17%"
"07/24/2013","2.970","2.850","3.000","2.850","954.93K","4.21%"
"07/23/2013","2.850","2.865","2.880","2.835","131.49K","-0.52%"
"07/22/2013","2.865","2.890","2.895","2.850","96.22K","-0.35%"
"07/19/2013","2.875","2.880","2.900","2.840","119.64K","0.00%"
"07/18/2013","2.875","2.785","2.890","2.785","309.27K","0.88%"
"07/17/2013","2.850","2.780","2.850","2.760","254.02K","1.79%"
"07/16/2013","2.800","2.745","2.820","2.720","229.40K","0.18%"
"07/15/2013","2.795","2.825","2.825","2.670","247.56K","0.36%"
"07/12/2013","2.785","2.850","2.850","2.765","117.86K","-0.89%"
"07/11/2013","2.810","2.835","2.875","2.810","129.58K","-1.06%"
"07/10/2013","2.840","2.805","2.850","2.760","256.42K","0.53%"
"07/09/2013","2.825","2.900","2.900","2.815","250.63K","-1.40%"
"07/08/2013","2.865","2.870","2.885","2.830","373.20K","1.24%"
"07/05/2013","2.830","2.890","2.900","2.825","208.18K","-2.41%"
"07/04/2013","2.900","2.870","2.900","2.840","872.22K","2.47%"
"07/03/2013","2.830","2.770","2.840","2.760","732.82K","-0.35%"
"07/02/2013","2.840","2.850","2.880","2.785","272.41K","0.18%"
"07/01/2013","2.835","2.800","2.840","2.735","318.80K","3.66%"
"06/28/2013","2.735","2.800","2.860","2.715","361.05K","-2.32%"
"06/27/2013","2.800","2.790","2.800","2.715","463.62K","0.00%"
"06/26/2013","2.800","2.770","2.800","2.730","372.58K","3.90%"
"06/25/2013","2.695","2.550","2.735","2.550","388.26K","6.52%"
"06/24/2013","2.530","2.660","2.660","2.520","272.50K","-2.50%"
"06/21/2013","2.595","2.710","2.720","2.595","711.90K","-2.26%"
"06/20/2013","2.655","2.680","2.735","2.650","330.78K","-3.45%"
"06/19/2013","2.750","2.670","2.750","2.670","242.60K","2.23%"
"06/18/2013","2.690","2.655","2.715","2.650","107.06K","1.51%"
"06/17/2013","2.650","2.635","2.730","2.635","154.89K","-0.75%"
"06/14/2013","2.670","2.600","2.680","2.580","286.79K","3.69%"
"06/13/2013","2.575","2.540","2.575","2.500","295.35K","0.59%"
"06/12/2013","2.560","2.590","2.690","2.560","148.80K","0.00%"
"06/11/2013","2.560","2.600","2.720","2.550","269.71K","-1.54%"
"06/10/2013","2.600","2.620","2.655","2.600","39.80K","0.39%"
"06/07/2013","2.590","2.575","2.635","2.550","119.91K","0.97%"
"06/06/2013","2.565","2.540","2.660","2.525","82.49K","-0.58%"
"06/05/2013","2.580","2.600","2.650","2.580","89.72K","-0.58%"
"06/04/2013","2.595","2.635","2.660","2.595","73.10K","-1.14%"
"06/03/2013","2.625","2.665","2.665","2.575","247.32K","-2.05%"
"05/31/2013","2.680","2.735","2.750","2.680","223.46K","-1.83%"
"05/30/2013","2.730","2.790","2.800","2.730","416.04K","-1.62%"
"05/29/2013","2.775","2.750","2.800","2.715","479.98K","1.28%"
"05/28/2013","2.740","2.680","2.800","2.650","426.88K","1.86%"
"05/27/2013","2.690","2.675","2.725","2.675","45.86K","1.13%"
"05/24/2013","2.660","2.655","2.750","2.655","106.60K","-0.75%"
"05/23/2013","2.680","2.620","2.690","2.620","77.10K","-1.11%"
"05/22/2013","2.710","2.695","2.750","2.680","232.21K","0.37%"
"05/21/2013","2.700","2.720","2.740","2.680","137.81K","-1.82%"
"05/20/2013","2.750","2.760","2.765","2.705","124.41K","0.73%"
"05/17/2013","2.730","2.730","2.730","2.700","72.96K","0.00%"
"05/16/2013","2.730","2.730","2.745","2.700","112.80K","0.55%"
"05/15/2013","2.715","2.705","2.725","2.650","137.39K","2.07%"
"05/14/2013","2.660","2.680","2.730","2.620","194.36K","-2.56%"
"05/13/2013","2.730","2.755","2.755","2.670","112.10K","0.92%"
"05/10/2013","2.705","2.745","2.780","2.685","195.07K","-1.64%"
"05/09/2013","2.750","2.690","2.760","2.680","118.86K","0.73%"
"05/08/2013","2.730","2.685","2.740","2.660","126.49K","1.68%"
"05/07/2013","2.685","2.690","2.750","2.665","271.40K","0.75%"
"05/06/2013","2.665","2.675","2.700","2.625","153.42K","-1.30%"
"05/03/2013","2.700","2.670","2.710","2.585","169.86K","3.25%"
"05/02/2013","2.615","2.690","2.690","2.585","286.01K","-1.32%"
"04/30/2013","2.650","2.770","2.770","2.630","212.39K","-1.85%"
"04/29/2013","2.700","2.550","2.715","2.530","470.43K","6.72%"
"04/26/2013","2.530","2.570","2.570","2.485","104.67K","-1.36%"
"04/25/2013","2.565","2.555","2.595","2.490","424.16K","-1.16%"
"04/24/2013","2.595","2.670","2.685","2.590","239.46K","-1.89%"
"04/23/2013","2.645","2.610","2.690","2.600","354.32K","-1.67%"
"04/22/2013","2.690","2.785","2.790","2.680","163.13K","-2.18%"
"04/19/2013","2.750","2.700","2.770","2.670","306.57K","1.85%"
"04/18/2013","2.700","2.700","2.820","2.590","500.77K","3.85%"
"04/17/2013","2.600","2.720","2.740","2.550","234.99K","-4.24%"
"04/16/2013","2.715","2.705","2.750","2.665","262.92K","-0.91%"
"04/15/2013","2.740","2.670","2.750","2.655","195.49K","0.74%"
"04/12/2013","2.720","2.660","2.745","2.650","174.40K","0.37%"
"04/11/2013","2.710","2.600","2.740","2.540","353.66K","4.23%"
"04/10/2013","2.600","2.555","2.635","2.540","302.16K","1.17%"
"04/09/2013","2.570","2.465","2.570","2.420","309.35K","5.76%"
"04/08/2013","2.430","2.480","2.580","2.405","324.37K","-3.95%"
"04/05/2013","2.530","2.525","2.560","2.500","402.41K","-0.78%"
"04/04/2013","2.550","2.610","2.625","2.535","313.47K","-1.92%"
"04/03/2013","2.600","2.535","2.640","2.525","631.02K","1.56%"
"04/02/2013","2.560","2.515","2.600","2.440","590.39K","4.07%"
"03/28/2013","2.460","2.345","2.480","2.310","522.22K","5.58%"
"03/27/2013","2.330","2.300","2.345","2.225","389.93K","3.10%"
"03/26/2013","2.260","2.330","2.350","2.200","488.90K","-3.21%"
"03/25/2013","2.335","2.455","2.490","2.335","333.43K","-3.51%"
"03/22/2013","2.420","2.380","2.495","2.365","635.25K","0.62%"
"03/21/2013","2.405","2.600","2.605","2.360","684.87K","-5.31%"
"03/20/2013","2.540","2.500","2.575","2.480","696.99K","2.01%"
"03/19/2013","2.490","2.655","2.715","2.450","654.16K","-5.32%"
"03/18/2013","2.630","2.770","2.770","2.560","454.09K","-5.40%"
"03/15/2013","2.780","2.855","2.900","2.780","489.36K","-3.97%"
"03/14/2013","2.895","2.825","2.900","2.825","268.72K","2.66%"
"03/13/2013","2.820","2.845","2.875","2.820","148.18K","-1.05%"
"03/12/2013","2.850","2.875","2.895","2.840","204.18K","-0.70%"
"03/11/2013","2.870","2.980","2.980","2.860","243.15K","-3.37%"
"03/08/2013","2.970","2.900","2.975","2.885","410.24K","2.06%"
"03/07/2013","2.910","2.900","2.955","2.835","335.77K","0.69%"
"03/06/2013","2.890","2.955","2.975","2.890","237.40K","-1.03%"
"03/05/2013","2.920","2.815","2.975","2.800","639.68K","5.04%"
"03/04/2013","2.780","2.900","2.920","2.760","701.70K","-4.96%"
"03/01/2013","2.925","3.100","3.125","2.925","795.92K","-4.72%"
"02/28/2013","3.070","3.410","3.415","3.030","1.44M","-6.69%"
"02/27/2013","3.290","3.315","3.400","3.250","679.51K","3.13%"
"02/26/2013","3.190","3.150","3.190","3.090","231.36K","0.00%"
"02/25/2013","3.190","3.210","3.245","3.150","446.94K","0.16%"
"02/22/2013","3.185","3.030","3.210","3.010","503.48K","4.77%"
"02/21/2013","3.040","3.200","3.200","3.030","358.77K","-4.40%"
"02/20/2013","3.180","3.220","3.265","3.150","283.21K","-2.15%"
"02/19/2013","3.250","3.075","3.300","3.050","480.62K","4.17%"
"02/18/2013","3.120","3.290","3.290","3.100","189.93K","-5.17%"
"02/15/2013","3.290","3.290","3.350","3.220","677.46K","1.23%"
"02/14/2013","3.250","3.200","3.250","3.110","301.39K","1.56%"
"02/13/2013","3.200","3.190","3.200","3.100","220.39K","0.79%"
"02/12/2013","3.175","3.155","3.210","3.155","143.79K","0.63%"
"02/11/2013","3.155","3.080","3.170","3.050","317.95K","3.61%"
"02/08/2013","3.045","3.050","3.075","2.995","194.05K","0.83%"
"02/07/2013","3.020","2.950","3.185","2.930","702.78K","2.72%"
"02/06/2013","2.940","2.920","2.970","2.855","197.46K","1.55%"
"02/05/2013","2.895","2.820","2.930","2.810","146.32K","2.66%"
"02/04/2013","2.820","2.935","2.940","2.770","429.65K","-3.09%"
"02/01/2013","2.910","2.820","2.950","2.820","189.87K","0.34%"
"01/31/2013","2.900","2.900","2.960","2.840","278.72K","-0.68%"
"01/30/2013","2.920","2.980","2.995","2.900","199.86K","-1.02%"
"01/29/2013","2.950","3.030","3.040","2.930","232.68K","-3.59%"
"01/28/2013","3.060","3.035","3.075","3.030","121.91K","-0.65%"
"01/25/2013","3.080","3.000","3.090","3.000","170.75K","1.82%"
"01/24/2013","3.025","3.130","3.150","3.010","516.73K","-3.97%"
"01/23/2013","3.150","3.100","3.150","3.060","160.64K","0.32%"
"01/22/2013","3.140","3.095","3.140","3.065","77.72K","1.45%"
"01/21/2013","3.095","3.115","3.160","3.045","264.19K","-0.96%"
"01/18/2013","3.125","3.270","3.300","3.020","324.33K","-4.87%"
"01/17/2013","3.285","3.160","3.285","3.160","150.52K","2.66%"
"01/16/2013","3.200","3.230","3.275","3.150","193.59K","0.00%"
"01/15/2013","3.200","3.180","3.220","3.170","151.50K","-0.31%"
"01/14/2013","3.210","3.230","3.250","3.160","421.39K","0.00%"
"01/11/2013","3.210","3.160","3.230","3.125","495.84K","1.90%"
"01/10/2013","3.150","3.055","3.170","3.030","888.37K","3.96%"
"01/09/2013","3.030","3.010","3.030","2.870","822.38K","2.19%"
"01/08/2013","2.965","2.800","2.990","2.780","472.48K","5.89%"
"01/07/2013","2.800","2.730","2.815","2.730","88.65K","0.72%"
"01/04/2013","2.780","2.730","2.780","2.730","99.05K","1.83%"
"01/03/2013","2.730","2.745","2.775","2.725","65.98K","-1.44%"
"01/02/2013","2.770","2.700","2.845","2.630","102.12K","6.13%"
"12/31/2012","2.610","2.660","2.670","2.570","56.98K","-0.76%"
"12/28/2012","2.630","2.565","2.770","2.550","171.78K","-4.36%"
"12/27/2012","2.750","2.765","2.810","2.750","164.57K","-1.43%"
"12/24/2012","2.790","2.790","2.820","2.790","15.24K","-1.41%"
"12/21/2012","2.830","2.735","2.845","2.735","140.57K","1.43%"
"12/20/2012","2.790","2.885","2.885","2.790","120.95K","-2.79%"
"12/19/2012","2.870","2.735","2.870","2.730","188.46K","5.51%"
"12/18/2012","2.720","2.740","2.800","2.720","250.32K","-0.37%"
"12/17/2012","2.730","2.625","2.730","2.625","157.51K","2.06%"
"12/14/2012","2.675","2.600","2.675","2.565","93.57K","2.29%"
"12/13/2012","2.615","2.645","2.730","2.560","388.61K","-1.69%"
"12/12/2012","2.660","2.710","2.760","2.660","215.46K","-1.66%"
"12/11/2012","2.705","2.700","2.730","2.700","96.11K","0.00%"
"12/10/2012","2.705","2.760","2.770","2.705","37.88K","-1.99%"
"12/07/2012","2.760","2.780","2.780","2.720","52.86K","-1.43%"
"12/06/2012","2.800","2.750","2.810","2.710","44.89K","0.36%"
"12/05/2012","2.790","2.800","2.810","2.775","40.92K","-0.53%"
"12/04/2012","2.805","2.810","2.820","2.780","55.41K","-0.88%"
"12/03/2012","2.830","2.900","2.900","2.810","121.74K","0.18%"
"11/30/2012","2.825","2.785","2.880","2.775","156.64K","0.89%"
"11/29/2012","2.800","2.890","2.890","2.785","180.32K","-3.45%"
"11/28/2012","2.900","2.900","2.900","2.850","91.45K","-2.03%"
"11/27/2012","2.960","2.900","2.975","2.880","149.39K","1.37%"
"11/26/2012","2.920","2.860","2.975","2.825","415.07K","2.82%"
"11/23/2012","2.840","2.790","2.875","2.760","186.53K","2.53%"
"11/22/2012","2.770","2.700","2.790","2.700","107.30K","1.84%"
"11/21/2012","2.720","2.660","2.775","2.660","112.35K","1.49%"
"11/20/2012","2.680","2.645","2.760","2.645","405.22K","0.19%"
"11/19/2012","2.675","2.670","2.700","2.630","148.73K","0.00%"
"11/16/2012","2.675","2.650","2.725","2.630","121.88K","-0.19%"
"11/15/2012","2.680","2.690","2.715","2.625","122.33K","-0.74%"
"11/14/2012","2.700","2.720","2.755","2.690","81.24K","-0.74%"
"11/13/2012","2.720","2.710","2.720","2.660","67.66K","0.37%"
"11/12/2012","2.710","2.700","2.740","2.670","30.24K","0.37%"
"11/09/2012","2.700","2.850","2.850","2.645","196.51K","-5.26%"
"11/08/2012","2.850","2.855","2.875","2.850","133.28K","-1.04%"
"11/07/2012","2.880","2.875","2.900","2.850","165.23K","0.35%"
"11/06/2012","2.870","2.900","2.925","2.870","154.69K","0.88%"
"11/05/2012","2.845","2.880","2.885","2.840","217.07K","-0.87%"
"11/02/2012","2.870","2.815","2.875","2.815","182.37K","0.35%"
"11/01/2012","2.860","2.815","2.880","2.800","128.84K","2.14%"
"10/31/2012","2.800","2.875","2.880","2.800","253.67K","-2.78%"
"10/30/2012","2.880","2.890","2.900","2.805","335.96K","0.17%"
"10/29/2012","2.875","2.910","2.955","2.785","1.25M","-4.33%"
"10/26/2012","3.005","2.750","3.050","2.735","2.47M","9.27%"
"10/25/2012","2.750","2.750","2.775","2.735","260.22K","0.00%"
"10/24/2012","2.750","2.750","2.760","2.720","164.15K","0.00%"
"10/23/2012","2.750","2.700","2.750","2.700","204.98K","0.55%"
"10/22/2012","2.735","2.615","2.750","2.615","312.19K","3.99%"
