date,A3TV,ABE,ABG.P,ABG.P_1,ABG,ACE,ACR,ACS,ACX,ACX_1,ACX_2,AENA,AGR,AGS,AGS_1,AGS_2,AGS_3,ALB,ALB_1,ALB_2,ALB_3,ALM,ALT,AMP,AMS,AMS_1,ANA,ANA_1,ANA_2,ANE,ARA,ARG,ASL,AUM,AZC,AZC_1,BBV,BBVA,BCH,BKIA,BKIA_1,BKT,BME,BTO,BTO_1,CABK,CAN,CAR,CEN,CEP,CEP_1,CIE,CIN,CLNX,COL,COL_1,CRF,CRI,CRI_1,CRI_2,CTE,CTF,CTG,CUB,DIA,DRC,EBA,EBRO,EBRO_1,ECR,ELE,ELE_1,ENC,ENC_1,ENG,EVA,EXT,FAD,FCC,FDR,FEC,FER,FOC,GAM,GAM_1,GAS,GES,GES_1,GPP,GRF,HHU,HHU_1,HID,HIS,IAG,IBE,IBLA,IBR,IDR,ITX,JAZ,LOG,LOR,MAP,MAP_1,MAP_2,MAS,MEL,MRL,MTS,MVC,MVC_1,NHH,NHH_1,NHH_2,NTGY,OHLA,PHM,PMD,POP,PRS,PRS_1,PRY,PUL,RAD,RED,REE,REE_1,REP,ROVI,SAB,SAN,SAN_1,SAR,SCH,SCYR,SCYR_1,SEV,SGC,SGRE,SLR,SOL,SYV,SYV_1,TAB,TEF,TEM,TL5,TPI,TPZ,TRE,TRR,TRR_1,TUB,UNF,UNI,URA,URB,VAL,VAL_1,VDR,VIS,VIS_1,VIS_2,VIS_3,ZEL,ZOT
1993-10-28,,,,,,,,,,1.0992,,,,,,,,,,3.2292,,,,,,,,,,,,,,,,,,,,,,0.1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4949,,,,,,,,,,,,,,,,,0.477,,,,,,,,0.4735,,,,,,,,,,,,,,,,,,,,,,,,,3.1076,,,0.8214,,,,,,,,,,,,,,1.1489,,,,,,,,,,,,,,,,3.4297,,,,,0.4893
1993-10-29,,,,,,,,,,1.105,,,,,,,,,,3.2292,,,,,,,,,,,,,,,,,,,,,,0.1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4949,,,,,,,,,,,,,,,,,0.4813,,,,,,,,0.4616,,,,,,,,,,,,,,,,,,,,,,,,,3.1309,,,0.8189,,,,,,,,,,,,,,1.1554,,,,,,,,,,,,,,,,3.3795,,,,,0.4991
1993-11-02,,,,,,,,,,1.1174,,,,,,,,,,3.274,,,,,,,,,,,,,,,,,,,,,,0.1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4443,,,,,,,,,,,,,,,,,0.4839,,,,,,,,0.4648,,,,,,,,,,,,,,,,,,,,,,,,,3.0997,,,0.8185,,,,,,,,,,,,,,1.1489,,,,,,,,,,,,,,,,3.4213,,,,,0.5021
1993-11-03,,,,,,,,,,1.1078,,,,,,,,,,3.2533,,,,,,,,,,,,,,,,,,,,,,0.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4888,,,,,,,,,,,,,,,,,0.4839,,,,,,,,0.4752,,,,,,,,,,,,,,,,,,,,,,,,,3.0997,,,0.8185,,,,,,,,,,,,,,1.1554,,,,,,,,,,,,,,,,3.4968,,,,,0.4997
1993-11-04,,,,,,,,,,1.109,,,,,,,,,,3.2396,,,,,,,,,,,,,,,,,,,,,,0.1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4257,,,,,,,,,,,,,,,,,0.4774,,,,,,,,0.4677,,,,,,,,,,,,,,,,,,,,,,,,,3.0919,,,0.8203,,,,,,,,,,,,,,1.142,,,,,,,,,,,,,,,,3.6396,,,,,0.4929
1993-11-05,,,,,,,,,,1.0822,,,,,,,,,,3.2466,,,,,,,,,,,,,,,,,,,,,,0.1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2554,,,,,,,,,,,,,,,,,0.4693,,,,,,,,0.4521,,,,,,,,,,,,,,,,,,,,,,,,,3.0221,,,0.8072,,,,,,,,,,,,,,1.1127,,,,,,,,,,,,,,,,3.4885,,,,,0.4834
1993-11-08,,,,,,,,,,1.0929,,,,,,,,,,3.2396,,,,,,,,,,,,,,,,,,,,,,0.1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3971,,,,,,,,,,,,,,,,,0.4693,,,,,,,,0.4551,,,,,,,,,,,,,,,,,,,,,,,,,3.0262,,,0.8082,,,,,,,,,,,,,,1.106,,,,,,,,,,,,,,,,3.4885,,,,,0.4893
1993-11-09,,,,,,,,,,1.0929,,,,,,,,,,3.2396,,,,,,,,,,,,,,,,,,,,,,0.1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3971,,,,,,,,,,,,,,,,,0.4731,,,,,,,,0.4573,,,,,,,,,,,,,,,,,,,,,,,,,3.0262,,,0.8093,,,,,,,,,,,,,,1.1159,,,,,,,,,,,,,,,,3.5719,,,,,0.4889
1993-11-10,,,,,,,,,,1.1007,,,,,,,,,,3.1991,,,,,,,,,,,,,,,,,,,,,,0.1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3371,,,,,,,,,,,,,,,,,0.4727,,,,,,,,0.4653,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,0.8045,,,,,,,,,,,,,,1.1193,,,,,,,,,,,,,,,,3.5219,,,,,0.4853
1993-11-11,,,,,,,,,,1.0929,,,,,,,,,,3.1921,,,,,,,,,,,,,,,,,,,,,,0.1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3121,,,,,,,,,,,,,,,,,0.4659,,,,,,,,0.4565,,,,,,,,,,,,,,,,,,,,,,,,,3.0725,,,0.7991,,,,,,,,,,,,,,1.1092,,,,,,,,,,,,,,,,3.4885,,,,,0.4889
1993-11-12,,,,,,,,,,1.0929,,,,,,,,,,3.1814,,,,,,,,,,,,,,,,,,,,,,0.1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3813,,,,,,,,,,,,,,,,,0.4601,,,,,,,,0.4639,,,,,,,,,,,,,,,,,,,,,,,,,3.1389,,,0.7965,,,,,,,,,,,,,,1.1028,,,,,,,,,,,,,,,,3.4968,,,,,0.4889
1993-11-15,,,,,,,,,,1.1125,,,,,,,,,,3.175,,,,,,,,,,,,,,,,,,,,,,0.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3564,,,,,,,,,,,,,,,,,0.4626,,,,,,,,0.4677,,,,,,,,,,,,,,,,,,,,,,,,,3.1697,,,0.7965,,,,,,,,,,,,,,1.1127,,,,,,,,,,,,,,,,3.4714,,,,,0.4914
1993-11-16,,,,,,,,,,1.1151,,,,,,,,,,3.0992,,,,,,,,,,,,,,,,,,,,,,0.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4096,,,,,,,,,,,,,,,,,0.4665,,,,,,,,0.4752,,,,,,,,,,,,,,,,,,,,,,,,,3.1774,,,0.8093,,,,,,,,,,,,,,1.1193,,,,,,,,,,,,,,,,3.5134,,,,,0.4951
1993-11-17,,,,,,,,,,1.1114,,,,,,,,,,3.1682,,,,,,,,,,,,,,,,,,,,,,0.1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.476,,,,,,,,,,,,,,,,,0.4761,,,,,,,,0.4752,,,,,,,,,,,,,,,,,,,,,,,,,3.2124,,,0.8129,,,,,,,,,,,,,,1.142,,,,,,,,,,,,,,,,3.5219,,,,,0.5002
1993-11-18,,,,,,,,,,1.1125,,,,,,,,,,3.1059,,,,,,,,,,,,,,,,,,,,,,0.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3655,,,,,,,,,,,,,,,,,0.4723,,,,,,,,0.4625,,,,,,,,,,,,,,,,,,,,,,,,,3.2162,,,0.8093,,,,,,,,,,,,,,1.142,,,,,,,,,,,,,,,,3.5303,,,,,0.5002
1993-11-19,,,,,,,,,,1.0992,,,,,,,,,,3.1302,,,,,,,,,,,,,,,,,,,,,,0.1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3279,,,,,,,,,,,,,,,,,0.4795,,,,,,,,0.4639,,,,,,,,,,,,,,,,,,,,,,,,,3.1967,,,0.8045,,,,,,,,,,,,,,1.1455,,,,,,,,,,,,,,,,3.4714,,,,,0.4929
1993-11-22,,,,,,,,,,1.0896,,,,,,,,,,3.1198,,,,,,,,,,,,,,,,,,,,,,0.1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2932,,,,,,,,,,,,,,,,,0.4756,,,,,,,,0.4565,,,,,,,,,,,,,,,,,,,,,,,,,3.1658,,,0.7941,,,,,,,,,,,,,,1.1159,,,,,,,,,,,,,,,,3.4466,,,,,0.4853
1993-11-23,,,,,,,,,,1.0929,,,,,,,,,,3.0166,,,,,,,,,,,,,,,,,,,,,,0.1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2869,,,,,,,,,,,,,,,,,0.4756,,,,,,,,0.4573,,,,,,,,,,,,,,,,,,,,,,,,,3.1425,,,0.7791,,,,,,,,,,,,,,1.0898,,,,,,,,,,,,,,,,3.4714,,,,,0.4839
1993-11-24,,,,,,,,,,1.0798,,,,,,,,,,2.9995,,,,,,,,,,,,,,,,,,,,,,0.1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3026,,,,,,,,,,,,,,,,,0.4766,,,,,,,,0.4551,,,,,,,,,,,,,,,,,,,,,,,,,3.065,,,0.7513,,,,,,,,,,,,,,1.0731,,,,,,,,,,,,,,,,3.4213,,,,,0.4822
1993-11-25,,,,,,,,,,1.1007,,,,,,,,,,3.0301,,,,,,,,,,,,,,,,,,,,,,0.1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3026,,,,,,,,,,,,,,,,,0.4852,,,,,,,,0.4596,,,,,,,,,,,,,,,,,,,,,,,,,3.0688,,,0.7548,,,,,,,,,,,,,,1.0928,,,,,,,,,,,,,,,,3.4885,,,,,0.4889
1993-11-26,,,,,,,,,,1.105,,,,,,,,,,3.0301,,,,,,,,,,,,,,,,,,,,,,0.1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3248,,,,,,,,,,,,,,,,,0.4972,,,,,,,,0.4596,,,,,,,,,,,,,,,,,,,,,,,,,3.0882,,,0.7453,,,,,,,,,,,,,,1.1028,,,,,,,,,,,,,,,,3.5892,,,,,0.4911
1993-11-29,,,,,,,,,,1.105,,,,,,,,,,3.0025,,,,,,,,,,,,,,,,,,,,,,0.1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2869,,,,,,,,,,,,,,,,,0.4964,,,,,,,,0.4558,,,,,,,,,,,,,,,,,,,,,,,,,3.0572,,,0.7231,,,,,,,,,,,,,,1.106,,,,,,,,,,,,,,,,3.5972,,,,,0.4893
1993-11-30,,,,,,,,,,1.0929,,,,,,,,,,2.9753,,,,,,,,,,,,,,,,,,,,,,0.1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.334,,,,,,,,,,,,,,,,,0.4945,,,,,,,,0.4531,,,,,,,,,,,,,,,,,,,,,,,,,3.0725,,,0.7104,,,,,,,,,,,,,,1.1028,,,,,,,,,,,,,,,,3.5635,,,,,0.4853
1993-12-01,,,,,,,,,,1.11,,,,,,,,,,3.0441,,,,,,,,,,,,,,,,,,,,,,0.1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3435,,,,,,,,,,,,,,,,,0.507,,,,,,,,0.4558,,,,,,,,,,,,,,,,,,,,,,,,,3.1658,,,0.7431,,,,,,,,,,,,,,1.1322,,,,,,,,,,,,,,,,3.7398,,,,,0.487
1993-12-02,,,,,,,,,,1.1174,,,,,,,,,,3.1059,,,,,,,,,,,,,,,,,,,,,,0.1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3184,,,,,,,,,,,,,,,,,0.5147,,,,,,,,0.4531,,,,,,,,,,,,,,,,,,,,,,,,,3.2124,,,0.765,,,,,,,,,,,,,,1.1387,,,,,,,,,,,,,,,,3.7318,,,,,0.4893
1993-12-03,,,,,,,,,,1.1151,,,,,,,,,,3.1129,,,,,,,,,,,,,,,,,,,,,,0.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3813,,,,,,,,,,,,,,,,,0.5048,,,,,,,,0.4531,,,,,,,,,,,,,,,,,,,,,,,,,3.3287,,,0.7842,,,,,,,,,,,,,,1.142,,,,,,,,,,,,,,,,3.9075,,,,,0.5038
1993-12-07,,,,,,,,,,1.1114,,,,,,,,,,3.154,,,,,,,,,,,,,,,,,,,,,,0.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4128,,,,,,,,,,,,,,,,,0.5079,,,,,,,,0.4484,,,,,,,,,,,,,,,,,,,,,,,,,3.3287,,,0.7842,,,,,,,,,,,,,,1.1519,,,,,,,,,,,,,,,,3.8405,,,,,0.507
1993-12-09,,,,,,,,,,1.1419,,,,,,,,,,3.2645,,,,,,,,,,,,,,,,,,,,,,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4695,,,,,,,,,,,,,,,,,0.5174,,,,,,,,0.4531,,,,,,,,,,,,,,,,,,,,,,,,,3.3247,,,0.7873,,,,,,,,,,,,,,1.1784,,,,,,,,,,,,,,,,3.8824,,,,,0.507
1993-12-10,,,,,,,,,,1.1779,,,,,,,,,,3.3335,,,,,,,,,,,,,,,,,,,,,,0.1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4949,,,,,,,,,,,,,,,,,0.5103,,,,,,,,0.4505,,,,,,,,,,,,,,,,,,,,,,,,,3.3132,,,0.7842,,,,,,,,,,,,,,1.1816,,,,,,,,,,,,,,,,3.7821,,,,,0.5064
1993-12-13,,,,,,,,,,1.1722,,,,,,,,,,3.3538,,,,,,,,,,,,,,,,,,,,,,0.1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5702,,,,,,,,,,,,,,,,,0.5079,,,,,,,,0.4536,,,,,,,,,,,,,,,,,,,,,,,,,3.3053,,,0.7733,,,,,,,,,,,,,,1.1882,,,,,,,,,,,,,,,,3.8237,,,,,0.5064
1993-12-14,,,,,,,,,,1.161,,,,,,,,,,3.3127,,,,,,,,,,,,,,,,,,,,,,0.1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.539,,,,,,,,,,,,,,,,,0.4994,,,,,,,,0.458,,,,,,,,,,,,,,,,,,,,,,,,,3.255,,,0.7583,,,,,,,,,,,,,,1.1715,,,,,,,,,,,,,,,,3.7483,,,,,0.5118
1993-12-15,,,,,,,,,,1.1722,,,,,,,,,,3.2951,,,,,,,,,,,,,,,,,,,,,,0.1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.539,,,,,,,,,,,,,,,,,0.5021,,,,,,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,3.2124,,,0.757,,,,,,,,,,,,,,1.1784,,,,,,,,,,,,,,,,3.7318,,,,,0.5171
1993-12-16,,,,,,,,,,1.1817,,,,,,,,,,3.3022,,,,,,,,,,,,,,,,,,,,,,0.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6808,,,,,,,,,,,,,,,,,0.5133,,,,,,,,0.4611,,,,,,,,,,,,,,,,,,,,,,,,,3.2085,,,0.7603,,,,,,,,,,,,,,1.1847,,,,,,,,,,,,,,,,3.7902,,,,,0.5079
1993-12-17,,,,,,,,,,1.1803,,,,,,,,,,3.2712,,,,,,,,,,,,,,,,,,,,,,0.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7313,,,,,,,,,,,,,,,,,0.5251,,,,,,,,0.4617,,,,,,,,,,,,,,,,,,,,,,,,,3.2472,,,0.765,,,,,,,,,,,,,,1.1882,,,,,,,,,,,,,,,,3.7739,,,,,0.5009
1993-12-20,,,,,,,,,,1.2206,,,,,,,,,,3.2509,,,,,,,,,,,,,,,,,,,,,,0.1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9803,,,,,,,,,,,,,,,,,0.541,,,,,,,,0.4753,,,,,,,,,,,,,,,,,,,,,,,,,3.3519,,,0.781,,,,,,,,,,,,,,1.2077,,,,,,,,,,,,,,,,3.8069,,,,,0.5096
1993-12-21,,,,,,,,,,1.2327,,,,,,,,,,3.2296,,,,,,,,,,,,,,,,,,,,,,0.1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0751,,,,,,,,,,,,,,,,,0.5336,,,,,,,,0.5022,,,,,,,,,,,,,,,,,,,,,,,,,3.3984,,,0.7884,,,,,,,,,,,,,,1.2176,,,,,,,,,,,,,,,,3.7651,,,,,0.5139
1993-12-22,,,,,,,,,,1.2496,,,,,,,,,,3.3054,,,,,,,,,,,,,,,,,,,,,,0.1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1694,,,,,,,,,,,,,,,,,0.5386,,,,,,,,0.506,,,,,,,,,,,,,,,,,,,,,,,,,3.3519,,,0.7791,,,,,,,,,,,,,,1.2275,,,,,,,,,,,,,,,,3.7984,,,,,0.5099
1993-12-23,,,,,,,,,,1.2934,,,,,,,,,,3.4571,,,,,,,,,,,,,,,,,,,,,,0.1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2166,,,,,,,,,,,,,,,,,0.5525,,,,,,,,0.5099,,,,,,,,,,,,,,,,,,,,,,,,,3.3946,,,0.7951,,,,,,,,,,,,,,1.2308,,,,,,,,,,,,,,,,3.7651,,,,,0.5118
1993-12-27,,,,,,,,,,1.3664,,,,,,,,,,3.6365,,,,,,,,,,,,,,,,,,,,,,0.1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2577,,,,,,,,,,,,,,,,,0.5525,,,,,,,,0.5099,,,,,,,,,,,,,,,,,,,,,,,,,3.3828,,,0.7991,,,,,,,,,,,,,,1.2275,,,,,,,,,,,,,,,,3.7984,,,,,0.5171
1993-12-28,,,,,,,,,,1.3084,,,,,,,,,,3.6502,,,,,,,,,,,,,,,,,,,,,,0.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3584,,,,,,,,,,,,,,,,,0.5442,,,,,,,,0.5172,,,,,,,,,,,,,,,,,,,,,,,,,3.3403,,,0.7733,,,,,,,,,,,,,,1.2044,,,,,,,,,,,,,,,,3.7739,,,,,0.5158
1993-12-29,,,,,,,,,,1.2752,,,,,,,,,,3.719,,,,,,,,,,,,,,,,,,,,,,0.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3239,,,,,,,,,,,,,,,,,0.5419,,,,,,,,0.5202,,,,,,,,,,,,,,,,,,,,,,,,,3.3326,,,0.7382,,,,,,,,,,,,,,1.1882,,,,,,,,,,,,,,,,3.6982,,,,,0.5151
1993-12-30,,,,,,,,,,1.3299,,,,,,,,,,3.7877,,,,,,,,,,,,,,,,,,,,,,0.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3427,,,,,,,,,,,,,,,,,0.5469,,,,,,,,0.5323,,,,,,,,,,,,,,,,,,,,,,,,,3.3828,,,0.7629,,,,,,,,,,,,,,1.2015,,,,,,,,,,,,,,,,3.7651,,,,,0.5079
1993-12-31,,,,,,,,,,1.3459,,,,,,,,,,3.8773,,,,,,,,,,,,,,,,,,,,,,0.1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4026,,,,,,,,,,,,,,,,,0.5553,,,,,,,,0.5623,,,,,,,,,,,,,,,,,,,,,,,,,3.4529,,,0.7725,,,,,,,,,,,,,,1.2242,,,,,,,,,,,,,,,,3.7984,,,,,0.497
1994-01-03,,,,,,,,,,1.4049,,,,,,,,,,3.8978,,,,,,,,,,,,,,,,,,,,,,0.1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5413,,,,,,,,,,,,,,,,,0.5625,,,,,,,,0.5549,,,,,,,,,,,,,,,,,,,,,,,,,3.4801,,,0.7768,,,,,,,,,,,,,,1.247,,,,,,,,,,,,,,,,4.0417,,,,,0.5113
1994-01-04,,,,,,,,,,1.4242,,,,,,,,,,3.7809,,,,,,,,,,,,,,,,,,,,,,0.1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4089,,,,,,,,,,,,,,,,,0.5625,,,,,,,,0.5489,,,,,,,,,,,,,,,,,,,,,,,,,3.4801,,,0.7676,,,,,,,,,,,,,,1.2572,,,,,,,,,,,,,,,,3.9578,,,,,
1994-01-05,,,,,,,,,,1.4242,,,,,,,,,,3.7809,,,,,,,,,,,,,,,,,,,,,,0.1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3018,,,,,,,,,,,,,,,,,0.5681,,,,,,,,0.558,,,,,,,,,,,,,,,,,,,,,,,,,3.4786,,,0.7501,,,,,,,,,,,,,,1.2572,,,,,,,,,,,,,,,,3.9665,,,,,
1994-01-07,,,,,,,,,,1.4672,,,,,,,,,,3.7877,,,,,,,,,,,,,,,,,,,,,,0.1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,,,,,,,,,,,0.5625,,,,,,,,0.5623,,,,,,,,,,,,,,,,,,,,,,,,,3.5842,,,0.7382,,,,,,,,,,,,,,1.2701,,,,,,,,,,,,,,,,4.1593,,,,,
1994-01-10,,,,,,,,,,1.5138,,,,,,,,,,3.8564,,,,,,,,,,,,,,,,,,,,,,0.1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,,,,,,,,,,,0.5601,,,,,,,,0.5614,,,,,,,,,,,,,,,,,,,,,,,,,3.6548,,,0.7501,,,,,,,,,,,,,,1.2669,,,,,,,,,,,,,,,,4.2179,,,,,
1994-01-11,,,,,,,,,,1.5331,,,,,,,,,,3.9049,,,,,,,,,,,,,,,,,,,,,,0.1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4406,,,,,,,,,,,,,,,,,0.5657,,,,,,,,0.5699,,,,,,,,,,,,,,,,,,,,,,,,,3.737,,,0.7603,,,,,,,,,,,,,,1.2767,,,,,,,,,,,,,,,,4.2179,,,,,
1994-01-12,,,,,,,,,,1.4975,,,,,,,,,,3.8564,,,,,,,,,,,,,,,,,,,,,,0.1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3745,,,,,,,,,,,,,,,,,0.5601,,,,,,,,0.5442,,,,,,,,,,,,,,,,,,,,,,,,,3.643,,,0.7662,,,,,,,,,,,,,,1.2603,,,,,,,,,,,,,,,,4.2514,,,,,
1994-01-13,,,,,,,,,,1.5036,,,,,,,,,,3.8222,,,,,,,,,,,,,,,,,,,,,,0.1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3269,,,,,,,,,,,,,,,,,0.5657,,,,,,,,0.5412,,,,,,,,,,,,,,,,,,,,,,,,,3.6234,,,0.7696,,,,,,,,,,,,,,1.2637,,,,,,,,,,,,,,,,4.4193,,,,,
1994-01-14,,,,,,,,,,1.5272,,,,,,,,,,3.8635,,,,,,,,,,,,,,,,,,,,,,0.1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3745,,,,,,,,,,,,,,,,,0.5739,,,,,,,,0.5397,,,,,,,,,,,,,,,,,,,,,,,,,3.6702,,,0.7755,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,4.654,,,,,
1994-01-17,,,,,,,,,,1.5073,,,,,,,,,,3.8909,,,,,,,,,,,,,,,,,,,,,,0.1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3364,,,,,,,,,,,,,,,,,0.571,,,,,,,,0.5202,,,,,,,,,,,,,,,,,,,,,,,,,3.6313,,,0.7825,,,,,,,,,,,,,,1.2669,,,,,,,,,,,,,,,,4.7294,,,,,
1994-01-18,,,,,,,,,,1.5023,,,,,,,,,,3.8564,,,,,,,,,,,,,,,,,,,,,,0.1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4219,,,,,,,,,,,,,,,,,0.571,,,,,,,,0.5306,,,,,,,,,,,,,,,,,,,,,,,,,3.643,,,0.7929,,,,,,,,,,,,,,1.2701,,,,,,,,,,,,,,,,4.7461,,,,,
1994-01-19,,,,,,,,,,1.4975,,,,,,,,,,3.9117,,,,,,,,,,,,,,,,,,,,,,0.1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,,,,,,,,,,,0.5739,,,,,,,,0.5306,,,,,,,,,,,,,,,,,,,,,,,,,3.6743,,,0.8057,,,,,,,,,,,,,,1.2833,,,,,,,,,,,,,,,,4.8219,,,,,
1994-01-20,,,,,,,,,,1.4975,,,,,,,,,,3.8909,,,,,,,,,,,,,,,,,,,,,,0.1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4219,,,,,,,,,,,,,,,,,0.5739,,,,,,,,0.5283,,,,,,,,,,,,,,,,,,,,,,,,,3.647,,,0.8001,,,,,,,,,,,,,,1.2767,,,,,,,,,,,,,,,,4.6791,,,,,
1994-01-21,,,,,,,,,,1.4927,,,,,,,,,,3.8498,,,,,,,,,,,,,,,,,,,,,,0.1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,,,,,,,,,,,0.582,,,,,,,,0.522,,,,,,,,,,,,,,,,,,,,,,,,,3.6702,,,0.8001,,,,,,,,,,,,,,1.2669,,,,,,,,,,,,,,,,4.6119,,,,,
1994-01-24,,,,,,,,,,1.4892,,,,,,,,,,3.871,,,,,,,,,,,,,,,,,,,,,,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3965,,,,,,,,,,,,,,,,,0.5739,,,,,,,,0.5192,,,,,,,,,,,,,,,,,,,,,,,,,3.6509,,,0.8026,,,,,,,,,,,,,,1.2637,,,,,,,,,,,,,,,,4.5282,,,,,
1994-01-25,,,,,,,,,,1.5036,,,,,,,,,,3.871,,,,,,,,,,,,,,,,,,,,,,0.1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,,,,,,,,,,,0.5933,,,,,,,,0.5138,,,,,,,,,,,,,,,,,,,,,,,,,3.643,,,0.8137,,,,,,,,,,,,,,1.2767,,,,,,,,,,,,,,,,4.6286,,,,,
1994-01-26,,,,,,,,,,1.522,,,,,,,,,,3.8773,,,,,,,,,,,,,,,,,,,,,,0.1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4406,,,,,,,,,,,,,,,,,0.6072,,,,,,,,0.522,,,,,,,,,,,,,,,,,,,,,,,,,3.6509,,,0.8327,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,4.6478,,,,,
1994-01-27,,,,,,,,,,1.4953,,,,,,,,,,3.9117,,,,,,,,,,,,,,,,,,,,,,0.1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,,,,,,,,,,,0.6209,,,,,,,,0.5277,,,,,,,,,,,,,,,,,,,,,,,,,3.6548,,,0.8351,,,,,,,,,,,,,,1.2865,,,,,,,,,,,,,,,,4.5975,,,,,
