date,IAG,JAZ,IBR,TPZ,CUB,IBE,BKT,AUM,EBR,PHM,AEN,BTO,TRE,TEF,SCH,EXT,NHH,ALB,ROV,HHU,RAD,GPP,OHL,CEP,AMP,LOR,POP,ALM,ECR,EBA,GAS,HIS,MVC,REE,A3T,URB,AMS,SEV,VAL,SCY,GAM,EVA,TRR,CAB,RED,FDR,ACS,TAB,UNI,GRF,IBL,FER,PUL,REP,MEL,ELE,SAB,CRF,ANE,BBV,ACX,ANA,ACE,MAS,ARG,ALT,DRC,NTG,CLN,SYV,MAP,CAN,SAR,BCH,TEM,IDR,CTE,PRS,FOC,AZC,SOL,CEN,HID,SGR,ENC,SAN,UNF,SGC,PRY,CAR,LOG,PMD,MRL,FAD,TL5,VIS,CRI,ARA,BKI,BME,ITX,COL,CIN,ASL,ZEL,TUB,MTS,ZOT,DIA,ABE,AGR,VDR,GES,TPI,CIE,FCC,ENG,CTF,AGS,ABG,URA,SLR,CTG,ACR,FEC
2020-04-20,2.6,,,,,8.986,3.414,,,,118.5,,,4.083,,,,,,,,,,,,,,,,,,,,15.095,,,46.66,,,,,,,1.6,,,20.69,,,31.2,,,,7.734,4.116,,0.3792,,,2.658,6.488,93.1,,15.95,,,,15.2926,48.84,,1.674,,,,,7.79,,,,,,,,13.68,2.983,1.951,,,,,,,7.385,,3.352,51.4656,,,0.9288,,25.06,7.92,,,,,8.852,,,,,,,,15.14,,19.395,,,,,,,,
2020-04-21,2.584,,,,,8.744,3.274,,,,112.1,,,3.916,,,,,,,,,,,,,,,,,,,,15.19,,,43.41,,,,,,,1.55,,,20.0,,,33.09,,,,7.278,4.084,,0.3636,,,2.479,6.138,92.0,,15.11,,,,14.9677,48.49,,1.621,,,,,7.53,,,,,,,,13.62,3.03,1.8704,,,,,,,7.21,,3.31,52.3044,,,0.8942,,24.35,7.61,,,,,8.339,,,,,,,,14.54,,20.09,,,,,,,,
2020-04-22,2.55,,,,,8.994,3.394,,,,113.9,,,4.012,,,,,,,,,,,,,,,,,,,,15.4,,,43.24,,,,,,,1.5335,,,20.43,,,32.08,,,,7.394,4.004,,0.3711,,,2.585,6.124,91.0,,15.98,,,,15.1676,50.04,,1.642,,,,,7.455,,,,,,,,13.455,3.212,1.9242,,,,,,,7.38,,3.374,53.9821,,,0.9198,,24.0,7.845,,,,,8.788,,,,,,,,14.79,,20.98,,,,,,,,
2020-04-23,2.592,,,,,8.85,3.521,,,,115.8,,,4.038,,,,,,,,,,,,,,,,,,,,15.14,,,43.0,,,,,,,1.587,,,20.75,,,32.45,,,,7.84,4.064,,0.3721,,,2.704,6.15,91.2,,16.6,,,,15.0227,48.83,,1.631,,,,,7.58,,,,,,,,13.46,3.083,1.997,,,,,,,7.42,,3.338,52.7485,,,0.9364,,23.45,7.775,,,,,9.33,,,,,,,,14.97,,21.02,,,,,,,,
2020-04-24,2.49,,,,,8.726,3.417,,,,113.6,,,3.973,,,,,,,,,,,,,,,,,,,,14.895,,,42.73,,,,,,,1.5385,,,20.9,,,31.6,,,,7.742,3.918,,0.35,,,2.593,6.098,86.15,,16.25,,,,15.1127,49.59,,1.579,,,,,7.4,,,,,,,,13.43,2.961,1.904,,,,,,,7.255,,3.296,54.0808,,,0.8906,,22.99,7.76,,,,,8.93,,,,,,,,14.25,,20.39,,,,,,,,
2020-04-27,2.529,,,,,8.908,3.5,,,,114.8,,,4.026,,,,,,,,,,,,,,,,,,,,15.12,,,43.0,,,,,,,1.534,,,21.34,,,32.44,,,,7.812,4.058,,0.3488,,,2.686,6.5,89.9,,16.0,,,,15.6624,49.29,,1.602,,,,,7.57,,,,,,,,13.45,3.022,1.9698,,,,,,,7.255,,3.302,56.9921,,,0.8876,,23.78,8.0,,,,,9.23,,,,,,,,14.09,,20.23,,,,,,,,
2020-04-28,2.505,,,,,9.076,3.8,,,,115.9,,,4.055,,,,,,,,,,,,,,,,,,,,15.475,,,43.11,,,,,,,1.578,,,22.33,,,31.94,,,,7.912,3.96,,0.3544,,,2.927,6.722,91.0,,16.49,,,,15.4925,48.62,,1.646,,,,,7.58,,,,,,,,13.795,2.944,2.064,,,,,,,7.615,,3.24,57.3375,,,0.8948,,23.32,8.0,,,,,9.524,,,,,,,,14.35,,20.2,,,,,,,,
2020-04-29,2.634,,,,,9.348,3.9,,,,114.4,,,4.18,,,,,,,,,,,,,,,,,,,,15.61,,,43.58,,,,,,,1.7115,,,23.53,,,31.5,,,,8.502,4.33,,0.3726,,,3.162,7.2,91.0,,17.14,,,,15.9922,47.17,,1.71,,,,,8.115,,,,,,,,13.64,2.97,2.1645,,,,,,,7.9,,3.248,57.5349,,,0.975,,24.09,8.88,,,,,10.73,,,,,,,,15.9,,20.73,,,,,,,,
2020-04-30,2.55,,,,,9.14,3.764,,,,115.5,,,4.18,,,,,,,,,,,,,,,,,,,,16.055,,,43.92,,,,,,,1.641,,,22.77,,,31.06,,,,8.314,4.19,,0.3781,,,2.987,6.926,90.4,,17.24,,,,16.1022,47.8,,1.671,,,,,7.865,,,,,,,,13.57,2.93,2.0375,,,,,,,8.46,,3.274,57.6829,,,0.9288,,23.25,8.8,,,,,10.016,,,,,,,,15.99,,21.29,,,,,,,,
2020-05-04,2.346,,,,,8.946,3.584,,,,109.5,,,4.299,,,,,,,,,,,,,,,,,,,,15.635,,,41.9,,,,,,,1.595,,,22.33,,,30.13,,,,7.666,4.076,,0.3528,,,2.8,6.87,87.1,,16.73,,,,15.5025,47.68,,1.625,,,,,7.7,,,,,,,,13.245,2.857,1.9594,,,,,,,7.76,,3.126,57.3868,,,0.9204,,21.75,8.305,,,,,9.518,,,,,,,,15.15,,20.01,,,,,,,,
2020-05-05,2.255,,,,,8.964,3.52,,,,108.6,,,4.38,,,,,,,,,,,,,,,,,,,,15.845,,,41.0,,,,,,,1.596,,,23.01,,,29.96,,,,8.678,3.95,,0.346,,,2.8,6.79,87.0,,16.46,,,,15.7873,48.28,,1.639,,,,,7.685,,,,,,,,13.695,2.856,1.991,,,,,,,7.57,,3.06,57.2881,,,0.9316,,21.9,8.42,,,,,9.942,,,,,,,,15.28,,20.8,,,,,,,,
2020-05-06,2.263,,,,,8.894,3.411,,,,108.3,,,4.281,,,,,,,,,,,,,,,,,,,,15.435,,,39.52,,,,,,,1.578,,,23.33,,,29.8,,,,8.506,3.836,,0.3424,,,2.719,6.686,85.25,,16.63,,,,16.1072,48.16,,1.596,,,,,7.585,,,,,,,,13.3,2.76,1.9366,,,,,,,7.6,,3.032,57.3868,,,0.9136,,22.22,8.2,,,,,9.57,,,,,,,,15.0,,20.38,,,,,,,,
2020-05-07,2.19,,,,,8.838,3.444,,,,108.9,,,4.284,,,,,,,,,,,,,,,,,,,,15.43,,,39.94,,,,,,,1.6415,,,23.42,,,29.1,,,,8.774,3.836,,0.336,,,2.693,6.77,84.85,,16.5,,,,16.2121,48.98,,1.638,,,,,7.615,,,,,,,,13.465,2.746,1.959,,,,,,,7.55,,3.15,57.9296,,,0.91,,23.38,8.0,,,,,10.222,,,,,,,,14.76,,20.44,,,,,,,,
2020-05-08,2.25,,,,,8.8,3.514,,,,107.9,,,4.215,,,,,,,,,,,,,,,,,,,,15.5,,,40.69,,,,,,,1.65,,,23.74,,,29.22,,,,8.634,3.9,,0.3311,,,2.727,6.736,87.25,,16.91,,,,16.6269,51.2,,1.616,,,,,7.715,,,,,,,,13.6,2.78,1.998,,,,,,,7.72,,3.216,59.2126,,,0.91,,23.12,8.045,,,,,10.274,,,,,,,,14.95,,20.59,,,,,,,,
2020-05-11,2.113,,,,,8.648,3.484,,,,105.7,,,4.195,,,,,,,,,,,,,,,,,,,,15.505,,,39.16,,,,,,,1.655,,,23.65,,,29.4,,,,8.504,3.802,,0.3088,,,2.647,6.536,84.9,,16.46,,,,16.527,49.99,,1.582,,,,,7.58,,,,,,,,13.615,2.718,1.9416,,,,,,,7.48,,3.272,60.6929,,,0.871,,23.11,7.87,,,,,8.639,,,,,,,,14.8,,20.69,,,,,,,,
2020-05-12,2.065,,,,,8.746,3.498,,,,104.6,,,4.319,,,,,,,,,,,,,,,,,,,,15.885,,,38.52,,,,,,,1.629,,,23.85,,,29.74,,,,8.358,3.578,,0.3119,,,2.662,6.47,86.5,,16.36,,,,16.3721,52.08,,1.588,,,,,7.25,,,,,,,,13.84,2.825,1.9546,,,,,,,7.24,,3.3,59.5086,,,0.8732,,24.33,7.65,,,,,8.153,,,,,,,,14.33,,21.08,,,,,,,,
2020-05-13,1.965,,,,,8.694,3.398,,,,102.0,,,4.181,,,,,,,,,,,,,,,,,,,,16.335,,,37.4,,,,,,,1.555,,,23.36,,,29.5,,,,8.07,3.3,,0.2873,,,2.541,6.09,85.75,,17.06,,,,16.6569,52.36,,1.55,,,,,7.015,,,,,,,,13.76,2.813,1.8736,,,,,,,7.005,,3.3,58.3244,,,0.8396,,23.54,7.75,,,,,7.506,,,,,,,,13.91,,21.72,,,,,,,,
2020-05-14,1.91,,,,,8.546,3.471,,,,102.8,,,4.237,,,,,,,,,,,,,,,,,,,,16.14,,,37.12,,,,,,,1.566,,,22.3,,,29.4,,,,8.174,3.334,,0.2988,,,2.609,6.322,83.15,,17.38,,,,16.497,50.64,,1.526,,,,,6.95,,,,,,,,13.645,2.734,1.8712,,,,,,,7.025,,3.228,56.2519,,,0.8666,,22.58,7.67,,,,,7.592,,,,,,,,13.62,,21.36,,,,,,,,
2020-05-15,1.8965,,,,,8.502,3.432,,,,104.2,,,4.195,,,,,,,,,,,,,,,,,,,,15.72,,,35.22,,,,,,,1.522,,,22.0,,,29.02,,,,8.104,3.408,,0.291,,,2.578,6.362,82.0,,17.5,,,,15.8923,50.28,,1.522,,,,,6.88,,,,,,,,13.765,2.724,1.8338,,,,,,,6.99,,3.25,57.8309,,,0.865,,22.44,7.355,,,,,7.915,,,,,,,,13.65,,21.34,,,,,,,,
2020-05-18,2.109,,,,,8.964,3.517,,,,112.2,,,4.306,,,,,,,,,,,,,,,,,,,,15.9,,,40.48,,,,,,,1.616,,,23.07,,,29.93,,,,8.64,3.72,,0.31,,,2.722,6.78,84.15,,17.6,,,,16.427,50.98,,1.574,,,,,7.12,,,,,,,,14.045,2.777,1.931,,,,,,,7.22,,3.252,57.7816,,,0.9092,,23.5,7.465,,,,,8.488,,,,,,,,14.31,,21.27,,,,,,,,
2020-05-19,2.284,,,,,8.91,3.457,,,,112.0,,,3.9,,,,,,,,,,,,,,,,,,,,15.75,,,42.98,,,,,,,1.5485,,,20.9,,,28.84,,,,8.546,3.592,,0.2732,,,2.599,6.738,79.15,,16.95,,,,15.5075,49.61,,1.475,,,,,6.935,,,,,,,,13.095,2.589,1.8232,,,,,,,7.19,,3.004,57.0414,,,0.808,,23.06,7.75,,,,,8.597,,,,,,,,15.35,,20.33,,,,,,,,
2020-05-20,2.216,,,,,8.978,3.556,,,,112.1,,,4.015,,,,,,,,,,,,,,,,,,,,15.8,,,43.52,,,,,,,1.5595,,,20.32,,,29.5,,,,8.738,3.486,,0.2653,,,2.583,6.582,80.85,,17.51,,,,15.8523,50.66,,1.486,,,,,6.86,,,,,,,,13.505,2.59,1.8848,,,,,,,7.05,,2.936,56.8441,,,0.7706,,23.35,7.365,,,,,8.596,,,,,,,,14.61,,20.69,,,,,,,,
2020-05-21,2.308,,,,,8.942,3.473,,,,114.4,,,4.112,,,,,,,,,,,,,,,,,,,,15.625,,,44.0,,,,,,,1.5495,,,20.75,,,30.1,,,,8.446,3.516,,0.2631,,,2.566,6.768,82.25,,17.68,,,,15.9273,50.76,,1.485,,,,,6.795,,,,,,,,13.84,2.642,1.8582,,,,,,,7.0,,2.942,57.4362,,,0.7636,,23.28,7.38,,,,,8.35,,,,,,,,14.46,,20.74,,,,,,,,
2020-05-22,2.14,,,,,9.038,3.68,,,,116.1,,,4.1,,,,,,,,,,,,,,,,,,,,15.665,,,43.74,,,,,,,1.5575,,,20.59,,,29.8,,,,8.292,3.476,,0.2691,,,2.589,6.698,81.7,,17.69,,,,15.7374,50.82,,1.509,,,,,6.85,,,,,,,,13.715,2.66,1.8958,,,,,,,7.09,,3.056,58.0283,,,0.7922,,23.15,7.58,,,,,8.207,,,,,,,,14.56,,20.48,,,,,,,,
2020-05-25,2.427,,,,,9.144,3.677,,,,121.8,,,4.225,,,,,,,,,,,,,,,,,,,,15.825,,,45.81,,,,,,,1.59,,,21.95,,,29.91,,,,8.398,4.4,,0.2775,,,2.65,6.82,85.35,,18.0,,,,15.8973,50.8,,1.545,,,,,7.03,,,,,,,,14.085,2.717,1.9366,,,,,,,7.27,,3.124,58.9658,,,0.7908,,23.55,7.705,,,,,8.307,,,,,,,,15.23,,20.85,,,,,,,,
2020-05-26,2.62,,,,,9.252,3.922,,,,128.5,,,4.061,,,,,,,,,,,,,,,,,,,,15.525,,,47.24,,,,,,,1.7175,,,24.08,,,29.91,,,,8.616,5.0,,0.3069,,,2.825,7.02,87.35,,17.63,,,,16.3221,48.69,,1.608,,,,,7.22,,,,,,,,14.48,2.721,2.05,,,,,,,7.7,,3.186,56.8441,,,0.8724,,23.83,7.98,,,,,8.735,,,,,,,,15.89,,21.13,,,,,,,,
2020-05-27,2.764,,,,,9.604,4.035,,,,133.5,,,4.157,,,,,,,,,,,,,,,,,,,,15.83,,,50.1,,,,,,,1.79,,,23.31,,,28.0,,,,8.876,4.84,,0.3145,,,2.921,7.19,88.85,,17.36,,,,16.3671,48.82,,1.67,,,,,7.24,,,,,,,,14.44,2.848,2.15,,,,,,,7.48,,3.174,57.1895,,,0.8802,,24.49,8.075,,,,,8.817,,,,,,,,17.38,,20.99,,,,,,,,
2020-05-28,2.74,,,,,9.618,3.98,,,,132.0,,,4.338,,,,,,,,,,,,,,,,,,,,15.985,,,48.37,,,,,,,1.7665,,,23.72,,,27.43,,,,8.87,4.722,,0.2973,,,2.931,7.238,88.35,,18.21,,,,16.7769,49.59,,1.658,,,,,7.185,,,,,,,,14.85,2.744,2.1325,,,,,,,7.66,,3.294,57.4855,,,0.8352,,25.35,8.44,,,,,8.959,,,,,,,,16.98,,20.91,,,,,,,,
2020-05-29,2.54,,,,,9.688,3.811,,,,128.2,,,4.241,,,,,,,,,,,,,,,,,,,,15.84,,,46.94,,,,,,,1.6795,,,22.95,,,28.12,,,,8.37,4.462,,0.2706,,,2.793,7.134,89.8,,18.72,,,,16.6869,50.92,,1.583,,,,,6.95,,,,,,,,15.135,2.762,2.0375,,,,,,,7.55,,3.198,58.4231,,,0.7938,,25.05,8.13,,,,,8.589,,,,,,,,16.21,,20.21,,,,,,,,
2020-06-01,2.722,,,,,9.7,3.893,,,,131.4,,,4.4,,,,,,,,,,,,,,,,,,,,16.01,,,48.1,,,,,,,1.741,,,23.85,,,28.69,,,,8.616,4.826,,0.2866,,,2.861,7.24,89.35,,23.18,,,,16.52,50.6,,1.625,,,,,7.12,,,,,,,,15.18,2.812,2.0725,,,,,,,7.82,,3.232,59.25,,,0.8424,,25.17,8.39,,,,,9.021,,,,,,,,16.42,,20.92,,,,,,,,
2020-06-02,2.809,,,,,9.932,4.004,,,,137.0,,,4.46,,,,,,,,,,,,,,,,,,,,16.585,,,48.76,,,,,,,1.8125,,,24.4,,,28.34,,,,8.976,4.746,,0.2981,,,3.005,7.48,93.15,,22.84,,,,17.015,50.8,,1.686,,,,,7.535,,,,,,,,15.355,2.799,2.1635,,,,,,,8.315,,3.346,58.5,,,0.8698,,25.74,8.585,,,,,9.41,,,,,,,,17.09,,21.5,,,,,,,,
2020-06-03,3.129,,,,,10.115,4.15,,,,144.7,,,4.658,,,,,,,,,,,,,,,,,,,,16.985,,,50.26,,,,,,,1.9155,,,26.06,,,27.49,,,,9.126,4.84,,0.3211,,,3.16,7.706,94.2,,22.96,,,,17.6,49.54,,1.816,,,,,8.005,,,,,,,,15.37,3.013,2.2325,,,,,,,8.535,,3.536,58.6,,,0.9066,,26.74,8.94,,,,,9.88,,,,,,,,17.7,,22.29,,,,,,,,
2020-06-04,3.199,,,,,9.958,4.21,,,,137.2,,,4.643,,,,,,,,,,,,,,,,,,,,16.745,,,49.73,,,,,,,1.906,,,25.38,,,27.17,,,,9.046,4.752,,0.3218,,,3.212,7.694,95.5,,22.8,,,,17.055,49.74,,1.808,,,,,7.86,,,,,,,,15.23,3.063,2.2695,,,,,,,8.45,,3.496,58.45,,,0.9022,,26.27,8.625,,,,,10.05,,,,,,,,17.52,,22.17,,,,,,,,
2020-06-05,3.675,,,,,10.03,4.545,,,,143.6,,,4.866,,,,,,,,,,,,,,,,,,,,16.55,,,53.58,,,,,,,2.05,,,26.05,,,27.66,,,,9.53,5.09,,0.3606,,,3.527,7.976,95.7,,23.08,,,,17.395,48.55,,1.875,,,,,8.145,,,,,,,,15.545,3.095,2.527,,,,,,,8.865,,3.656,58.95,,,0.97,,26.9,8.855,,,,,10.438,,,,,,,,17.82,,22.06,,,,,,,,
2020-06-08,3.726,,,,,10.13,4.816,,,,140.6,,,4.954,,,,,,,,,,,,,,,,,,,,16.775,,,53.8,,,,,,,2.055,,,26.63,,,27.23,,,,9.726,5.08,,0.3807,,,3.55,7.842,97.9,,22.8,,,,17.7,47.88,,1.91,,,,,8.195,,,,,,,,15.51,3.095,2.555,,,,,,,8.69,,3.824,58.85,,,1.001,,26.31,8.475,,,,,10.316,,,,,,,,18.0,,22.09,,,,,,,,
2020-06-09,3.49,,,,,10.15,4.641,,,,135.3,,,4.86,,,,,,,,,,,,,,,,,,,,16.7,,,52.54,,,,,,,1.96,,,25.81,,,28.01,,,,9.236,4.852,,0.366,,,3.408,7.564,94.45,,22.96,,,,17.555,48.16,,1.818,,,,,8.025,,,,,,,,15.65,2.933,2.5005,,,,,,,8.53,,3.638,58.65,,,0.963,,25.68,8.41,,,,,10.04,,,,,,,,17.41,,21.89,,,,,,,,
2020-06-10,3.24,,,,,9.986,4.45,,,,131.5,,,4.8,,,,,,,,,,,,,,,,,,,,16.65,,,51.28,,,,,,,1.9415,,,24.7,,,28.23,,,,9.156,4.612,,0.3583,,,3.313,7.546,95.5,,22.98,,,,17.13,49.89,,1.782,,,,,7.815,,,,,,,,15.895,2.864,2.4305,,,,,,,8.435,,3.408,58.55,,,0.9926,,26.17,8.41,,,,,9.684,,,,,,,,16.97,,21.29,,,,,,,,
2020-06-11,2.934,,,,,9.682,4.207,,,,123.8,,,4.492,,,,,,,,,,,,,,,,,,,,16.165,,,48.07,,,,,,,1.8635,,,22.86,,,28.3,,,,8.582,4.268,,0.325,,,3.095,7.082,89.2,,22.86,,,,16.425,49.09,,1.703,,,,,7.45,,,,,,,,14.785,2.765,2.2045,,,,,,,8.055,,3.232,57.8,,,0.9294,,24.79,8.03,,,,,9.129,,,,,,,,16.04,,20.78,,,,,,,,
2020-06-12,3.07,,,,,9.75,4.237,,,,124.0,,,4.542,,,,,,,,,,,,,,,,,,,,16.27,,,48.4,,,,,,,1.8585,,,22.63,,,27.92,,,,8.688,4.286,,0.327,,,3.129,7.11,89.2,,22.8,,,,16.505,48.75,,1.712,,,,,7.3,,,,,,,,14.84,2.757,2.213,,,,,,,8.05,,3.132,57.7,,,0.9216,,24.41,8.175,,,,,9.534,,,,,,,,16.19,,20.72,,,,,,,,
2020-06-15,2.96,,,,,9.712,4.266,,,,125.6,,,4.467,,,,,,,,,,,,,,,,,,,,16.52,,,48.3,,,,,,,1.884,,,23.01,,,27.47,,,,8.68,4.39,,0.3263,,,3.055,7.068,90.85,,22.8,,,,16.495,50.24,,1.735,,,,,7.28,,,,,,,,14.98,2.848,2.1505,,,,,,,8.055,,3.22,57.75,,,0.9646,,23.92,8.27,,,,,9.389,,,,,,,,16.38,,21.22,,,,,,,,
2020-06-16,3.126,,,,,10.01,4.384,,,,127.4,,,4.737,,,,,,,,,,,,,,,,,,,,17.07,,,50.22,,,,,,,1.952,,,24.61,,,28.1,,,,8.42,4.356,,0.3505,,,3.153,7.418,93.8,,22.78,,,,17.1,51.74,,1.771,,,,,7.43,,,,,,,,15.005,2.943,2.25,,,,,,,8.19,,3.202,58.95,,,1.016,,24.76,8.365,,,,,10.0,,,,,,,,16.49,,21.59,,,,,,,,
2020-06-17,3.02,,,,,10.015,4.396,,,,128.6,,,4.539,,,,,,,,,,,,,,,,,,,,17.215,,,50.92,,,,,,,1.95,,,24.05,,,28.08,,,,8.23,4.35,,0.348,,,3.159,7.416,93.05,,22.78,,,,16.98,52.08,,1.753,,,,,7.43,,,,,,,,15.255,3.021,2.247,,,,,,,8.185,,3.272,58.4,,,0.9834,,25.09,8.465,,,,,9.964,,,,,,,,16.63,,21.49,,,,,,,,
2020-06-18,2.98,,,,,9.962,4.378,,,,127.1,,,4.367,,,,,,,,,,,,,,,,,,,,17.285,,,50.5,,,,,,,1.9345,,,23.85,,,28.18,,,,8.206,4.304,,0.3456,,,3.101,7.428,91.2,,22.86,,,,16.885,52.08,,1.765,,,,,7.22,,,,,,,,14.1,2.984,2.186,,,,,,,7.985,,3.234,58.65,,,0.9944,,24.75,8.21,,,,,9.4,,,,,,,,16.19,,21.87,,,,,,,,
2020-06-19,3.003,,,,,10.19,4.344,,,,124.8,,,4.42,,,,,,,,,,,,,,,,,,,,17.075,,,50.34,,,,,,,1.9165,,,23.75,,,28.04,,,,8.298,4.286,,,,,3.106,7.326,90.85,,22.8,,,,16.93,52.94,,1.775,,,,,7.17,,,,,,,,14.15,2.96,2.153,,,,,,,7.795,,3.19,58.2,,,0.9726,,24.95,8.07,,,,,9.336,,,,,,,,15.81,,21.93,,,,,,,,
2020-06-22,2.869,,,,,10.13,4.25,,,,126.0,,,4.271,,,,,,,,,,,,,,11.9287,,,,,,17.36,,,48.91,,,,,,,1.892,,,23.67,,,28.25,,,,8.132,4.156,,0.3201,,,3.063,7.23,89.0,,22.86,,,,16.64,53.56,,1.743,,,,,7.01,,,,,,,,15.045,2.86,2.1295,,,,,,,7.725,,3.112,59.2,,,0.9628,,24.48,8.055,,,,,9.332,,,,,,,,15.8,,21.81,,,,,,,,
2020-06-23,2.813,,,,,10.285,4.385,,,,123.1,,,4.296,,,,,,,,,,,,,,11.6504,,,,,,17.355,,,49.68,,,,,,,1.93,,,22.92,,,28.6,,,,8.3,4.136,,0.333,,,3.185,7.37,90.9,,22.76,,,,16.93,53.82,,1.65,,,,,6.99,,,,,,,,15.205,2.881,2.2345,,,,,,,7.715,,,59.1,,,0.9956,,24.5,8.09,,,,,9.731,,,,,,,,15.96,,21.95,,,,,,,,
2020-06-24,2.553,,,,,9.998,4.188,,,,120.3,,,4.2,,,,,,,,,,,,,,11.3817,,,,,,17.05,,,46.56,,,,,,,1.8545,,,21.84,,,27.62,,,,7.868,3.946,,0.31,,,3.032,7.086,87.9,,22.76,,,,16.29,52.88,,1.611,,,,,6.94,,,,,,,,15.135,2.856,2.135,,,,,,,7.555,,,57.9,,,0.9374,,23.99,7.905,,,,,9.034,,,,,,,,15.8,,21.44,,,,,,,,
2020-06-25,2.518,,,,,10.11,4.243,,,,121.4,,,4.298,,,,,,,,,,,,,,11.3912,,,,,,17.19,,,46.72,,,,,,,1.8875,,,22.45,,,27.97,,,,8.0,3.854,,0.3156,,,3.071,7.104,88.55,,22.78,,,,16.15,53.6,,1.588,,,,,6.935,,,,,,,,15.36,2.807,2.1885,,,,,,,7.55,,,58.3,,,0.9434,,24.0,7.93,,,,,9.208,,,,,,,,15.95,,21.9,,,,,,,,
2020-06-26,2.46,,,,,10.04,4.17,,,,119.4,,,4.212,,,,,,,,,,,,,,11.6504,,,,,,17.345,,,46.61,,,,,,,1.846,,,21.98,,,27.57,,,,7.77,3.732,,0.3011,,,2.998,7.042,88.85,,22.74,,,,16.415,52.78,,1.572,,,,,7.045,,,,,,,,15.4,2.808,2.1215,,,,,,,7.47,,,58.55,,,0.92,,23.75,7.9,,,,,8.99,,,,,,,,16.1,,21.8,,,,,,,,
2020-06-29,2.525,,,,,10.18,4.248,,,,120.0,,,4.318,,,,,,,,,,,,,,11.3912,,,,,,16.555,,,47.03,,,,,,,1.917,,,22.59,,,27.6,,,,7.866,3.846,,0.3194,,,3.082,7.33,89.75,,22.76,,,,16.39,54.3,,1.598,,,,,6.97,,,,,,,,15.68,2.84,2.207,,,,,,,7.61,,,58.3,,,0.9828,,23.91,7.935,,,,,9.345,,,,,,,,16.37,,21.79,,,,,,,,
2020-06-30,2.446,,,,,10.32,4.245,,,,118.7,,,4.247,,,,,,,,,,,,,,11.2569,,,,,,16.605,,,46.38,,,,,,,1.9005,,,22.44,,,27.03,,,,7.786,3.782,,0.3091,,,3.064,7.18,87.15,,22.7,,,,16.565,54.24,,1.584,,,,,6.995,,,,,,,,15.78,2.914,2.1745,,,,,,,7.38,,,58.1,,,0.9484,,23.57,7.84,,,,,9.363,,,,,,,,15.62,,21.75,,,,,,,,
2020-07-01,2.435,,,,,10.36,4.18,,,,121.0,,,4.227,,,,,,,,,,,,,,11.0746,,,,,,16.695,,,46.97,,,,,,,1.879,,,22.53,,,27.01,,,,7.886,3.716,,0.3084,,,3.008,7.072,86.95,,22.74,,,,16.55,54.5,,1.569,,,,,7.0,,,,,,,,15.6,2.857,2.143,,,,,,,7.535,,,58.35,,,0.9574,,23.49,8.05,,,,,9.321,,,,,,,,15.16,,22.0,,,,,,,,
2020-07-02,2.564,,,,,10.72,4.249,,,,124.6,,,4.27,,,,,,,,,,,,,,11.4392,,,,,,17.025,,,49.5,,,,,,,1.9905,,,23.49,,,27.54,,,,8.036,4.056,,0.3287,,,3.227,7.286,91.9,,22.74,,,,17.105,55.44,,1.631,,,,,7.13,,,,,,,,16.2,2.912,2.2855,,,,,,,7.68,,,59.1,,,1.0345,,24.33,8.23,,,,,9.815,,,,,,,,15.31,,22.47,,,,,,,,
2020-07-03,2.524,,,,,10.73,4.16,,,,124.4,,,4.151,,,,,,,,,,,,,,11.2377,,,,,,17.05,,,48.27,,,,,,,1.959,,,23.28,,,26.84,,,,7.816,4.01,,0.3169,,,3.147,7.16,90.75,,22.68,,,,16.84,55.14,,,,,,,7.05,,,,,,,,15.985,2.882,2.2275,,,,,,,,,,59.0,,,,,24.0,8.23,,,,,9.706,,,,,,,,15.42,,22.46,,,,,,,,
2020-07-06,2.52,,,,,10.82,4.414,,,,126.6,,,4.211,,,,,,,,,,,,,,11.2281,,,,,,17.145,,,48.78,,,,,,,2.078,,,23.89,,,27.35,,,,7.974,4.054,,0.336,,,3.307,7.39,91.85,,22.66,,,,17.0,55.9,,1.639,,,,,7.27,,,,,,,,16.245,2.934,2.337,,,,,,,7.74,,,59.4,,,1.0715,,24.4,8.405,,,,,10.08,,,,,,,,15.96,,22.89,,,,,,,,
2020-07-07,2.464,,,,,10.835,4.323,,,,124.4,,,4.075,,,,,,,,,,,,,,11.2377,,,,,,16.93,,,48.55,,,,,,,2.015,,,23.4,,,26.92,,,,7.87,3.912,,0.3302,,,3.226,7.426,91.6,,22.82,,,,17.0,55.84,,1.628,,,,,7.2,,,,,,,,16.525,2.815,2.2675,,,,,,,7.505,,,58.3,,,1.046,,23.85,8.11,,,,,10.172,,,,,,,,15.85,,21.08,,,,,,,,
2020-07-08,2.361,,,,,10.72,4.198,,,,122.2,,,4.0,,,,,,,,,,,,,,11.0458,,,,,,16.915,,,47.05,,,,,,,1.9755,,,23.13,,,26.48,,,,7.74,3.824,,0.3157,,,3.119,7.242,92.9,,22.72,,,,16.875,56.6,,1.576,,,,,7.07,,,,,,,,16.475,2.812,2.216,,,,,,,7.435,,,58.4,,,1.024,,23.35,7.81,,,,,9.914,,,,,,,,15.21,,21.12,,,,,,,,
