date,A3TV,ABE,ABG.P_1,ABG,ACS,ACX_1,ACX_2,AENA,AGS,ALB_2,ALB_3,ALM,ALT,AMP,AMS_1,ANA_1,ANA_2,ANE,BBVA,BKIA,BKIA_1,BKT,BME,BTO_1,BTO_2,CABK,CIE,CIN,CLNX,COL,COL_1,CRI_2,DIA,DRC,EBRO,EBRO_1,ELE,ELE_1,ENC,ENC_1,ENG,FCC,FDR,FER,GAM,GAM_1,GRF,IAG,IBE,IBLA,IBR,IDR,ITX,JAZ,LOR,MAP,MAP_1,MAP_2,MAS,MEL,MRL,MTS,NHH,NHH_2,NTGY,OHLA,PHM,POP,PRS,PRS_1,PUL,RED,REE,REE_1,REP,ROVI,SAB,SAN,SAN_1,SCYR,SCYR_1,SCYR_2,SGC,SGRE,SLR,SOL,TEF,TEM,TL5,TRE,TUB,UNF,VIS,VIS_1,VIS_2,VIS_3,ZEL,benchmark
2005-06-03,,9.786316871643066,,,12.0675,7.3042,,,,,,,32.73,,,47.6878,,,6.1966,,,1.678,,11.930000305175781,,,,,,,,,,,,,17.860000610351562,,,,7.1399,22.1861,,4.814,,,,,2.8452,1.92,,10.6933,3.6571,,15.38,,1.2547,,,,,,7.6234,,9.5371172736,,,15.12,,244.7903,,,,,10.3104,,2.2569,,3.7977,,9.6011,,30.37,,,,6.6693,8.52,10.2306,,,6.97,,,,,,9497.6904296875
2005-06-06,,9.906363487243652,,,11.9731,7.3042,,,,,,,32.51,,,48.9275,,,6.167,,,1.6714,,11.84000015258789,,,,,,,,,,,,,17.68000030517578,,,,7.189,22.2057,,4.8351,,,,,2.8409,1.9,,10.6572,3.5954,,15.16,,1.2567,,,,,,7.6015,,9.4949921975,,,15.17,,244.7903,,,,,10.2548,,2.2492,,3.7697,,9.8191,,30.05,,,,6.6056,8.5,10.2632,,,6.94,,,,,,9449.390625
2005-06-07,,10.104697227478027,,,12.0786,7.3042,,,,,,,33.18,,,49.9712,,,6.2013,,,1.6911,,11.949999809265137,,,,,,,,,,,,,17.8799991607666,,,,7.3191,22.3629,,4.8507,,,,,2.8763,1.9100000000000001,,11.0387,3.5734,,15.12,,1.2672,,,,,,7.6234,,9.5371172736,,,15.21,,246.6148,,,,,10.265,,2.2502,,3.818,,9.9016,,30.15,,,,6.6693,8.52,10.4811,,,7.06,,,,,,9535.490234375
2005-06-08,,10.031625747680664,,,12.0675,7.3042,,,,,,,33.65,,,50.0365,,,6.1384,,,1.695,,11.90999984741211,,,,,,,,,,,,,17.899999618530273,,,,7.1344,22.4563,,4.7718,,,,,2.8735,1.8900000000000001,,10.866,3.5622,,15.09,,1.2683,,,,,,7.5941,,9.4444421056,,,15.21,,245.7025,,,,,10.1636,,2.2331,,3.7697,,9.9547,,30.15,,,,6.6644,8.43,10.5411,,,6.94,,,,,,9487.6904296875
2005-06-09,,10.156891822814941,,,12.2734,7.1798,,,,,,,33.58,,,50.8521,,,6.167,,,1.7088,,11.859999656677246,,,,,,,,,,,,,17.920000076293945,,,,7.1455,23.1637,,4.74,,,,,2.8667,1.88,,10.9667,3.5798,,14.86,,1.2744,,,,,,7.5577,,9.4612921365,,,15.21,,244.9424,,,,,10.1024,,2.2107,,3.7774,,9.9843,,30.1,,,,6.6351,8.4,10.5356,,,6.86,,,,,,9493.990234375
2005-06-10,,10.3447904586792,,,12.4292,7.2297,,,,,,,33.45,,,51.2108,,,6.1966,,,1.7197,,11.739999771118164,,,,,,,,,,,,,18.06999969482422,,,,7.1671,23.2865,,4.814,,,,,2.8774,1.9,,11.0099,3.6523,,15.03,,1.2788,,,,,,7.6234,,9.4697171516,,,15.29,,246.6148,,,,,10.2091,,2.2579,,3.8101,,10.3083,,30.45,,,,6.6596,8.51,10.454,,,6.92,,,,,,9561.490234375
2005-06-13,,10.386545181274414,,,12.5294,7.2358,,,,,,,33.37,,,51.3085,,,6.2208,,,1.7166,,11.770000457763672,,,,,,,,,,,,,18.190000534057617,,,,7.2539,23.4829,,4.7929,,,,,2.8872,1.88,,11.0747,3.4107,,15.0,,1.2842,,,,,,7.7475,,9.4612921365,,,15.29,,246.6148,,,,,10.3001,,2.2471,,3.8056,,10.6855,,30.3,,,,6.7134,8.45,10.5465,,,6.92,,,,,,9579.1904296875
2005-06-14,,10.417861938476562,,,12.4959,7.1985,,,,,,,33.74,,,51.4718,,,6.2401,,,1.7036,,11.710000038146973,,,,,,,,,,,,,18.299999237060547,,,,7.2647,23.1391,,4.7875,,,,,2.91,1.87,,11.1179,3.3696,,15.1,,1.3095,,,,,,7.9665,,9.4697171516,,,15.43,,247.9832,,,,,10.4277,,2.2546,,3.8101,,10.8506,,30.45,,,,6.7429,8.52,10.5301,,,6.86,,,,,,9614.390625
2005-06-15,,10.365665435791016,,,12.3235,7.1675,,,,,,,33.45,,,50.4606,,,6.1966,,,1.7045,,11.640000343322754,,,,,,,,,,,,,18.239999771118164,,,,7.2215,22.4563,,4.7504,,,,,2.8601,1.8599999999999999,,11.0819,3.4013,,15.16,,1.3073,,,,,,7.93,,9.3938920152,,,15.47,,246.1588,,,,,10.4934,,2.2726,,3.7935,,10.7682,,30.25,,,,6.7281,8.58,10.5083,,,6.78,,,,,,9563.58984375
2005-06-16,,10.355228424072266,,,12.3847,7.2918,,,,,,,32.95,,,50.7866,,,6.2447,,,1.7132,,11.619999885559082,,,,,,,,,,,,,18.18000030517578,,,,7.2268,22.4513,,4.7344,,,,,2.8695,1.9,,11.1826,3.4262,,15.75,,1.3254,,,,,,7.9886,,9.3938920152,,,15.51,,247.071,,,,,10.6101,,2.29,,3.83,,10.998,,30.39,,,,6.7621,8.62,10.6228,,,6.83,,,,,,9624.6904296875
2005-06-17,,10.39698314666748,,,12.3515,7.3664,,,,,,,32.78,,,51.2108,,,6.2692,,,1.7174,,11.720000267028809,,,,,,,,,,,,,18.18000030517578,,,,7.3243,22.8443,,4.7449,,,,,2.8787,1.88,,11.2474,3.4424,,16.02,,1.3073,,,,,,7.9886,,9.5876673655,,,15.55,,249.5038,,,,,10.7725,,2.2954,,3.8541,,11.3163,,30.55,,,,6.8066,8.7,10.5901,,,6.8100000000000005,,,,,,9682.2900390625
2005-06-20,,10.36044979095459,,,12.2622,7.273,,,,,,,32.09,,,50.2323,,,6.2208,,,1.7128,,11.680000305175781,,,,,,,,,,,,,18.139999389648438,,,,7.3894,22.918,,4.7449,,,,,2.8749,1.88,,11.2257,3.4516,,15.84,,1.2991,,,,,,7.9593,,9.629792442,,,15.55,,244.6383,,,,,10.7827,,2.2675,,3.8343,,11.5817,,30.25,,,,6.8506,8.59,10.5519,,,6.79,,,,,,9659.490234375
2005-06-21,,10.381327629089355,,,12.4067,7.2109,,,,,,,32.4,,,51.3738,,,6.1966,,,1.7027,,11.600000381469727,,,,,,,,,,,,,18.31999969482422,,,,7.4386,22.7117,,4.7613,,,,,2.9007,1.8900000000000001,,11.2618,3.4533,,15.57,,1.3158,,,,,,8.0762,,9.6550674876,,,15.6,,246.0068,,,,,10.8487,,2.2609,,3.8705,,11.729,,30.24,,,,6.8954,8.61,10.6555,,,6.86,,,,,,9712.490234375
2005-06-22,,10.433517456054688,,,12.4625,7.1923,,,,,,,32.83,,,52.8417,,,6.2059,,,1.7105,,11.600000381469727,,,,,,,,,,,,,18.440000534057617,,,,7.5632,22.5987,,4.7663,,,,,2.8977,1.8900000000000001,,11.384,3.4424,,15.36,,1.319,,,,,,8.0104,,9.6382174559,,,15.6,,244.6383,,,,,10.7827,,2.2803,,3.8705,,11.4165,,30.25,,,,6.9006,8.65,10.6173,,,6.91,,,,,,9726.1904296875
2005-06-23,,10.412643432617188,,,12.6296,7.1923,,,,,,,33.06,,,52.744,,,6.2303,,,1.7094,,11.649999618530273,,,,,,,,,,,,,18.760000228881836,,,,7.6772,22.8246,,4.9515,,,,,2.918,1.88,,11.6576,3.433,,15.32,,1.3271,,,,,,8.0324,,9.6550674876,,,15.64,,247.071,,,,,10.9552,,2.3028,,3.8783,,11.6993,,30.8,,,,6.8748,8.66,10.5136,,,7.04,,,,,,9769.58984375
2005-06-24,,10.402202606201172,,,12.4681,7.1117,,,,,,,32.78,,,52.2218,,,6.1575,,,1.6951,,11.649999618530273,,,,,,,,,,,,,18.6200008392334,,,,7.7317,22.5005,,4.9462,,,,,2.9034,1.88,,11.5424,3.4187,,15.13,,1.2947,,,,,,7.9446,,9.6550674876,,,15.55,,242.5098,,,,,10.8334,,2.2761,,3.8381,,11.4991,,30.17,,,,6.814,8.55,10.4103,,,6.99,,,,,,9677.390625
2005-06-27,,10.417861938476562,,,12.4067,7.1055,,,,,,,32.7,,,52.2871,,,6.0945,,,1.6673,,11.5600004196167,,,,,,,,,,,,,18.649999618530273,,,,7.7585,22.5152,,4.888,,,,,2.8977,1.8399999999999999,,11.5424,3.42,,15.19,,1.2812,,,,,,7.9082,,9.6971925649,,,15.38,,241.7495,,,,,10.8487,,2.2793,,3.818,,11.5699,,29.4,,,,6.7528,8.43,10.296,,,6.98,,,,,,9622.890625
2005-06-28,,10.490933418273926,,,12.613,7.0865,,,,,,,32.67,,,53.2006,,,6.056,,,1.6813,,11.600000381469727,,,,,,,,,,,,,18.979999542236328,,,,7.8507,22.5594,,4.9885,,,,,2.9234,1.8399999999999999,,11.643,3.4155,,15.56,,1.2967,,,,,,7.9958,,9.7645926847,,,15.43,,241.5974,,,,,10.8487,,2.2716,,3.8381,,11.8888,,29.51,,,,6.8189,8.47,10.492,,,7.04,,,,,,9682.490234375
2005-06-29,,10.882383346557617,,,12.8297,7.1117,,,,,,,32.77,,,53.592,,,6.1432,,,1.696,,11.710000038146973,,,,,,,,,,,,,19.110000610351562,,,,7.8397,22.8343,,5.0625,,,,,2.9343,1.8399999999999999,,11.9669,3.4042,,15.63,,1.3042,,,,,,8.1201,,9.983643082,,,15.55,,244.9424,,,,,10.7624,,2.3038,,3.8783,,11.8521,,29.71,,,,6.8852,8.56,10.5953,,,7.07,,,,,,9769.1904296875
2005-06-30,,10.997210502624512,,,12.8743,7.0057,,,,,,,32.98,,,53.494,,,6.1869,,,1.6955,,11.300000190734863,,,,,,,,,,,,,19.40999984741211,,,,7.9484,22.8886,,5.1365,,,,,2.9435,1.8399999999999999,,11.7798,3.3603,,15.33,,1.3019,,,,,,8.2879,,10.017343143,,,15.6,,243.726,,,,,10.7421,,2.2886,,3.8743,,11.8462,,29.39,,,,6.8954,8.57,10.5465,,,7.09,,,,,,9783.1904296875
2005-07-01,,11.24251937866211,,,12.9879,6.9559,,,,,,,33.26,,,54.1138,,,6.2447,,,1.813,,,,,,8.13,,,,,,,,,19.030000686645508,,,,8.0082,23.3258,,5.2106,,,,,2.9512,1.8599999999999999,,12.0532,3.3728,,15.42,,1.3105,,,,,,8.6406,,10.160568401999999,,,15.73,,245.7025,,,,3.2352,10.9096,,2.2859,,3.9228,,11.7489,,29.47,,,,6.9106,8.59,10.5901,,,7.23,,,,,,9829.08984375
2005-07-04,,11.24251937866211,,,13.1395,7.0493,,,,,,,33.19,,,54.3421,,,6.2447,,,1.8021,,,,,,8.0,,,,,,,,,18.8799991607666,,,,7.8743,23.0778,,5.1207,,,,,2.9487,1.8599999999999999,,12.039,3.3524,,15.43,,1.3042,,,,,,,,10.093168279,,,15.76,,245.3985,,,,3.194,11.0315,,2.2644,,3.9188,,11.6882,,29.4,,,,6.8954,8.57,10.5847,,,7.16,,,,,,9814.990234375
2005-07-05,,10.762340545654297,,,13.1338,7.0057,,,,,,,32.89,,,53.9507,,,6.2353,,,1.8004,,,,,,7.99,,,,,,,,,18.709999084472656,,,,7.7918,23.1922,,5.1155,,,,,2.939,1.85,,11.8014,3.3712,,15.36,,1.3042,,,,,,,,10.101593296,,,15.8,,244.3342,,,,3.1769,11.2582,,2.2579,,3.9312,,11.6699,,28.95,,,,6.8699,8.48,10.7536,,,7.18,,,,,,9807.390625
2005-07-06,,10.762340545654297,,,13.3194,7.0057,,,,,,,32.89,,,55.0597,,,6.2498,,,1.8035,,,,,,8.1,,,,,,,,,18.579999923706055,,,,7.7972,23.2869,,5.1842,,,,,2.9402,1.8399999999999999,,11.8734,3.3553,,15.45,,1.3211,,,,,,,,10.07631825,,,15.84,,247.071,,,,3.1502,11.4892,,2.2588,,3.9394,,11.6699,,28.85,,,,6.8645,8.41,10.7152,,,7.17,,,,,,9832.490234375
2005-07-07,,10.564003944396973,,,13.1227,6.9435,,,,,,,32.34,,,53.3638,,,6.1432,,,1.7637,,,,,,7.95,,,,,,,,,18.239999771118164,,,,7.6711,22.5257,,5.089,,,,,2.8909,1.78,,11.7079,3.2876,,15.13,,1.2914,,,,,,,,9.8488428384,,,15.55,,239.7729,,,,3.1232,11.3147,,2.2225,,3.8503,,11.3476,,28.18,,,,6.7323,8.23,10.5901,,,7.03,,,,,,9644.390625
2005-07-08,10.67,10.80931282043457,,,13.2127,6.9435,,,,,,,32.47,,,54.9619,,,6.2208,,,1.805,,,,,,8.1,,,,,,,,,18.40999984741211,,,,7.8247,23.0382,,5.1842,,,,,2.9169,1.82,,11.8375,3.3289,,15.28,,1.2947,,,,,,,,10.042618189,,,15.73,,245.8548,,,,3.1743,11.7144,,2.2599,,3.9188,,11.5058,,28.75,,,,6.8189,8.33,10.9168,,,7.09,,,,,,9793.1904296875
2005-07-11,10.53,11.075499534606934,,,13.3308,6.9766,,,,,,,32.76,,,55.1249,,,6.2833,,,1.8218,,,,,,8.13,,,,,,,,,18.40999984741211,,,,7.8796,23.3216,,5.1999,,,,,2.9184,1.8399999999999999,,11.895,3.3415,,15.64,,1.3105,,,,,,,,10.278518616,,,15.89,,247.9832,,,,3.1913,11.679,,2.2522,,3.9595,,11.6273,,28.93,,,,6.9259,8.42,11.0312,,,7.08,,,,,,9876.2900390625
2005-07-12,10.47,11.065062522888184,,,13.5325,6.9576,,,,,,,32.7,,,54.5379,,,6.332,,,1.8156,,,,,,8.14,,,,,,,,,18.440000534057617,,,,7.7918,23.3316,,5.2158,,,,,2.9308,1.83,,12.0748,3.3678,,15.49,,1.3105,,,,,,,,10.244818553,,,15.93,,245.2465,,,,3.1843,11.5967,,2.2652,,3.9552,,11.4753,,28.92,,,,6.9006,8.33,11.1023,,,7.03,,,,,,9873.390625
2005-07-13,10.41,10.981551170349121,,,13.7516,7.0205,,,,,,,32.68,,,56.0384,,,6.3807,,,1.8364,,,,,,8.22,,,,,,,,,18.350000381469727,,,,7.6711,23.4309,,5.2582,,,,,2.9308,1.88,,12.4274,3.4297,,15.66,,1.3115,,,,,,,,10.219543509,,,15.89,,246.3108,,,,3.1714,11.7711,,2.2726,,3.9916,,11.9371,,29.31,,,,6.9512,8.29,11.0204,,,6.98,,,,,,9937.7900390625
2005-07-14,10.58,11.127693176269531,,,13.4767,7.0205,,,,,,,32.95,,,56.0384,,,6.4151,,,1.8558,,,,,,8.27,,,,,,,,,18.299999237060547,,,,7.6929,23.5255,,5.2897,,,,,2.9267,1.9300000000000002,,12.3915,3.4595,,15.99,,1.3146,,,,,,,,10.219543509,,,15.89,,247.5272,,,,3.143,11.7404,,2.2761,,4.016,,11.9071,,29.64,,,,6.9819,8.29,10.8624,,,6.97,,,,,,9965.1904296875
2005-07-15,10.61,11.023307800292969,,,13.3363,7.0268,,,,,,,32.94,,,55.7773,,,6.4396,,,1.8646,,,,,,8.19,,,,,,,,,18.40999984741211,,,,7.6053,23.2369,,5.2422,,,,,2.902,1.9100000000000001,,12.2649,3.4959,,15.74,,1.3095,,,,,,,,10.084743264,,,15.73,,243.574,,,,3.1302,11.6377,,2.2588,,4.0197,,11.9371,,29.43,,,,6.9819,8.37,10.6772,,,6.96,,,,,,9943.7900390625
2005-07-18,10.67,11.065062522888184,,,13.3644,7.0706,,,,,,,32.81,,,55.5815,,,6.4639,,,1.8852,,,,,,8.22,,,,,,,,,18.610000610351562,,,,7.8414,23.1576,,5.2637,,,,,2.9101,1.9100000000000001,,12.0616,3.5057,,15.84,,1.319,,,,,,,,10.093168279,,,15.73,,244.0302,,,,3.1629,11.6222,,2.2599,,4.032,,11.9191,,29.43,,,,6.9617,8.41,10.639,,,6.92,,,,,,9960.990234375
2005-07-19,10.73,11.085936546325684,,,13.4653,7.215,,,,,,,33.1,,,56.3646,,,6.6155,,,1.871,,,,,,8.12,,,,,,,,,18.690000534057617,,,,7.9401,23.3812,,5.1949,,,,,2.9101,1.9100000000000001,,12.0396,3.5259,,16.41,,1.319,,,,,,,,10.219543509,,,15.73,,243.574,,,,3.1572,11.8377,,2.2697,,4.0521,,11.9371,,28.51,,,,7.0174,8.38,10.7044,,,6.91,,,,,,10044.990234375
2005-07-20,10.5,11.059842109680176,,,13.4989,7.353,,,,,,,32.97,,,56.7234,,,6.5909,,,1.8548,,,,,,8.15,,,,,,,,,18.56999969482422,,,,7.9292,23.436,,5.2213,,,,,2.8884,1.9100000000000001,,12.1339,3.5842,,16.6,,1.3303,,,,,,,,10.236393538,,,15.69,,240.9893,,,,3.1472,11.6684,,2.2859,,4.032,,11.962,,28.23,,,,6.9564,8.4,10.8081,,,6.91,,,,,,10006.990234375
2005-07-21,10.61,11.044188499450684,,,13.4204,7.3591,,,,,,,33.25,,,56.2667,,,6.6301,,,1.8558,,,,,,8.17,,,,,,,,,18.65999984741211,,,,7.8796,23.3116,,5.2318,,,,,2.8936,1.88,,11.9306,3.5166,,16.69,,1.3229,,,,,,,,10.337493722,,,15.64,,242.6617,,,,3.1629,11.6531,,2.2826,,4.0644,,11.8947,,28.25,,,,6.9464,8.36,10.7752,,,7.04,,,,,,10021.490234375
2005-07-22,10.59,11.070281982421875,,,13.4484,7.3718,,,,,,,33.21,,,55.908,,,6.6495,,,1.8548,,,,,,8.21,,,,,,,,,18.6299991607666,,,,7.8962,23.3663,,5.2531,,,,,2.8923,1.8900000000000001,,12.0396,3.5056,,16.79,,1.3777,,,,,,,,10.379618799,,,15.55,,241.2934,,,,3.1814,11.6992,,2.2793,,4.048,,11.9494,,28.35,,,,6.9208,8.28,10.7099,,,6.97,,,,,,10018.7900390625
2005-07-25,10.53,11.018088340759277,,,13.4653,7.334,,,,,,,33.2,,,55.1249,,,6.586,,,1.8381,,,,,,8.18,,,,,,,,,18.530000686645508,,,,7.9729,23.2818,,5.237,,,,,2.8936,1.87,,11.9525,3.5294,,16.61,,1.3966,,,,,,,,10.371193784,,,15.55,,241.7495,,,,3.1629,11.8684,,2.2546,,4.0724,,11.8219,,28.23,,,,6.9259,8.3,10.7808,,,7.0,,,,,,10017.08984375
2005-07-26,10.44,11.033748626708984,,,13.4653,7.2525,,,,,,,33.05,,,56.0384,,,6.7229,,,1.8361,,,,,,8.22,,,,,,,,,18.510000228881836,,,,7.9729,23.3714,,5.2582,,,,,2.8923,1.88,,12.1196,3.5354,,16.42,,1.4317,,,,,,,,10.404893844,,,15.55,,240.9893,,,,3.1999,11.9147,,2.2559,,4.0888,,11.9432,,28.25,,,,6.8852,8.19,10.8952,,,6.99,,,,,,10043.2900390625
2005-07-27,10.13,11.023307800292969,,,13.3923,7.4346,,,,,,,33.17,,,56.136,,,6.8057,,,1.839,,,,,,8.35,,,,,,,,,18.579999923706055,,,,7.9235,23.3564,,5.3483,,,,,2.8826,1.88,,12.0978,3.5453,,16.83,,1.4356,,,,,,,,10.345918739,,,15.64,,239.3167,,,,3.1983,11.9351,,2.2621,,4.0801,,11.8099,,28.39,,,,6.9717,8.47,10.8842,,,6.98,,,,,,10088.6904296875
2005-07-28,10.13,11.028529167175293,,,13.4036,7.3842,,,,,,,33.16,,,56.0384,,,6.8352,,,1.8385,,,,,,8.27,,,,,,,,,18.549999237060547,,,,7.8852,23.2172,,5.2897,,,,,2.8869,1.8900000000000001,,12.0978,3.5404,,17.12,,1.4503,,,,,,,,10.278518616,,,15.6,,238.7087,,,,3.1728,11.7711,,2.2814,,4.125,,11.7547,,28.72,,,,7.0786,8.57,10.7317,,,6.9,,,,,,10128.7890625
2005-07-29,9.95,11.054622650146484,,,13.3923,7.3655,,,,,,,33.17,,,55.2881,,,6.7962,,,1.8402,,,,,,8.21,,,,,,,,,18.469999313354492,,,,7.9346,23.1276,,5.2531,,,,,2.8869,1.97,,11.9088,3.504,,16.88,,1.4527,,,,,,,,10.303793662,,,15.55,,237.3401,,,,3.1516,11.8531,,2.2569,,4.1289,,11.6483,,29.6,,,,7.0736,8.51,10.6499,,,6.9,,,,,,10115.58984375
2005-08-01,9.89,11.007650375366211,,,13.3644,7.3466,,,,,,,33.1,,,56.4949,,,6.7618,,,1.8411,,,,,,8.23,,,,,,,,,18.389999389648438,,,,7.9125,23.277,,5.2688,,,,,2.869,2.02,,11.8218,3.4863,,16.86,,1.4609,,,,,,,,10.312218676,,,15.6,,236.4279,,,,3.1585,11.7865,,2.2579,,4.1086,,11.6541,,29.7,,,,7.038,8.49,10.4321,,,6.88,,,,,,10068.890625
2005-08-02,9.81,11.018088340759277,,,13.4709,7.353,,,,,,,33.16,,,56.7884,,,6.7715,,,1.8438,,,,,,8.35,,,,,,,,,18.510000228881836,,,,7.8247,23.2272,,5.3533,,,,,2.8977,2.0,,11.9742,3.4752,,17.13,,1.4736,,,,,,,,10.244818553,,,15.64,,237.1882,,,,3.167,11.9093,,2.2522,,4.133,,11.7397,,29.31,,,,7.0686,8.46,10.3341,,,6.91,,,,,,10113.890625
2005-08-03,9.89,10.986770629882812,,,13.4653,7.4534,,,,,,,33.24,,,56.6581,,,6.7518,,,1.8457,,,,,,8.28,,,,,,,,,18.540000915527344,,,,7.8907,23.3812,,5.3007,,,,,2.88,1.99,,11.9525,3.4911,,17.41,,1.4843,,,,,,,,10.236393538,,,15.64,,235.2117,,,,3.1516,11.9865,,2.2386,,4.1495,,11.758,,28.86,,,,7.1602,8.82,10.345,,,6.89,,,,,,10149.689453125
2005-08-04,9.85,10.976332664489746,,,13.2576,7.4282,,,,,,,32.92,,,56.5601,,,6.6982,,,1.8463,,,,,,8.29,,,,,,,,,18.399999618530273,,,,7.7478,23.3466,,5.3058,,,,,2.8622,1.99,,12.0107,3.4307,,17.11,,1.4736,,,,,,,,10.219543509,,,15.47,,233.8433,,,,3.1602,11.8122,,2.2355,,4.1047,,11.8864,,28.95,,,,7.1095,8.78,10.3668,,,6.84,,,,,,10074.2900390625
2005-08-05,9.82,10.955455780029297,,,13.3644,7.5034,,,,,,,32.78,,,56.7234,,,6.6932,,,1.839,,,,,,8.27,,,,,,,,,18.239999771118164,,,,7.7424,23.1326,,5.2897,,,,,2.8565,2.02,,11.9888,3.4307,,17.14,,1.4503,,,,,,,,10.185843447,,,15.43,,232.627,,,,3.1585,11.7965,,2.2397,,4.0927,,11.8316,,28.82,,,,7.0429,8.73,10.4265,,,6.83,,,,,,10045.390625
2005-08-08,9.96,11.065062522888184,,,13.5102,7.6606,,,,,,,33.14,,,57.9629,,,6.7569,,,1.8493,,,,,,8.26,,,,,,,,,18.360000610351562,,,,7.7316,23.232,,5.2847,,,,,2.8606,2.04,,12.0761,3.4387,,17.43,,1.4588,,,,,,,,10.295368646,,,15.51,,234.1473,,,,3.1787,12.0068,,2.2609,,4.1047,,12.2281,,28.88,,,,7.0482,8.79,10.5247,,,6.86,,,,,,10115.490234375
2005-08-09,10.07,11.012868881225586,,,13.4484,7.7108,,,,,,,32.82,,,57.5712,,,6.7911,,,1.8364,,,,,,8.22,,,,,,,,,18.389999389648438,,,,7.6161,23.6151,,5.2582,,,,,2.8622,2.03,,12.0616,3.4419,,17.51,,1.4692,,,,,,,,10.295368646,,,15.55,,234.6034,,,,3.1585,12.2376,,2.2599,,4.1086,,12.6128,,29.22,,,,7.0632,8.8,10.5301,,,6.98,,,,,,10145.5888671875
2005-08-10,10.15,11.11203670501709,,,13.5663,7.7293,,,,,,,32.79,,,58.0932,,,6.8597,,,1.8337,,,,,,8.3,,,,,,,,,18.469999313354492,,,,7.6545,24.2023,,5.3166,,,,,2.9128,2.01,,12.0978,3.4497,,17.45,,1.4843,,,,,,,,10.39646883,,,15.69,,237.0361,,,,3.1814,12.2889,,2.2834,,4.1289,,13.0216,,29.41,,,,7.1095,8.88,10.7099,,,7.12,,,,,,10229.189453125
2005-08-11,10.11,11.075499534606934,,,13.4767,7.7861,,,,,,,32.57,,,56.8212,,,6.8987,,,1.8297,,,,,,8.4,,,,,,,,,18.479999542236328,,,,7.6873,23.8489,,5.3801,,,,,2.9169,2.03,,12.156,3.4211,,17.55,,1.4945,,,,,,,,10.312218676,,,15.73,,235.2117,,,,3.1557,12.3862,,2.2876,,4.1372,,12.7286,,29.4,,,,7.0686,8.85,10.6445,,,7.04,,,,,,10222.0888671875
2005-08-12,9.98,11.023307800292969,,,13.3697,7.7168,,,,,,,32.46,,,56.0384,,,6.8836,,,1.8093,,,,,,8.31,,,,,,,,,18.5,,,,7.7149,23.6151,,5.3216,,,,,2.902,2.01,,12.1196,3.4241,,17.51,,1.4775,,,,,,,,10.278518616,,,15.73,,233.235,,,,3.133,12.381,,2.2781,,4.133,,12.6004,,29.25,,,,7.0278,8.79,10.5356,,,6.99,,,,,,10187.189453125
2005-08-15,9.82,11.023307800292969,,,13.4036,7.7045,,,,,,,32.47,,,56.0057,,,6.8836,,,1.8171,,,,,,8.36,,,,,,,,,18.40999984741211,,,,7.7095,23.6499,,5.3587,,,,,2.8952,2.01,,12.1339,3.4512,,17.64,,1.4925,,,,,,,,10.337493722,,,15.64,,233.3871,,,,3.1373,12.381,,2.2726,,4.1206,,12.8205,,29.3,,,,7.0278,8.83,10.6228,,,6.87,,,,,,10184.8896484375
2005-08-16,9.91,11.012868881225586,,,13.4653,7.6606,,,,,,,32.4,,,56.1037,,,6.8155,,,1.8126,,,,,,8.34,,,,,,,,,18.389999389648438,,,,7.6597,23.7496,,5.3429,,,,,2.8897,2.01,,12.0831,3.4658,,17.2,,1.4758,,,,,,,,10.194268464,,,15.64,,232.627,,,,3.1089,12.2274,,2.3114,,4.1125,,12.7165,,29.3,,,,6.9819,8.72,10.6063,,,6.91,,,,,,10139.7890625
2005-08-17,9.71,10.955455780029297,,,13.2294,7.6292,,,,,,,32.46,,,55.2881,,,6.7962,,,1.8035,,,,,,8.55,,,,,,,,,18.34000015258789,,,,7.6489,23.3116,,5.4751,,,,,2.8826,1.98,,11.8869,3.4625,,17.32,,1.4557,,,,,,,,10.160568401999999,,,15.6,,232.779,,,,3.0946,12.2018,,2.2814,,4.0762,,12.5394,,29.19,,,,6.9768,8.66,10.5953,,,6.87,,,,,,10094.08984375
2005-08-18,9.79,10.939796447753906,,,13.0833,7.5977,,,,,,,32.41,,,55.4512,,,6.7472,,,1.7925,,,,,,8.56,,,,,,,,,18.239999771118164,,,,7.6545,23.2818,,5.4803,,,,,2.8761,1.97,,11.9525,3.4767,,17.04,,1.4537,,,,,,,,10.110018309,,,15.6,,231.7147,,,,3.1258,12.0582,,2.2697,,4.0558,,12.3746,,29.01,,,,6.9361,8.63,10.4593,,,6.84,,,,,,10037.890625
2005-08-19,9.81,10.960674285888672,,,13.2857,7.6541,,,,,,,32.88,,,56.4297,,,6.8155,,,1.8004,,,,,,8.72,,,,,,,,,18.3700008392334,,,,7.682,23.5306,,5.5757,,,,,2.9047,1.97,,11.9525,3.4926,,17.19,,1.4429,,,,,,,,10.110018309,,,15.69,,231.8667,,,,3.1317,12.217,,2.2976,,4.1047,,12.5455,,29.03,,,,7.0073,8.63,10.4265,,,6.87,,,,,,10132.8896484375
